"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":220},{""page_index"":1,""viewing_time"":235}]","455","Instructions","HRPVBpost","instructions","244","113499","0.0-225.0","","","","",""
"[{""page_index"":0,""viewing_time"":235}]","235","Instructions_02","HRPVBpost","instructions","245","113734","0.0-226.0","","","","",""
"","237.4549999999581","HRPVBpost_10_00","HRPVBpost","html-button-response","246","113973","0.0-227.0-0.0","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","390.4149999998481","HRPVBpost_10_01","HRPVBpost","html-slider-response","247","114365","0.0-227.0-1.0","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","55"
"","363.4500000002881","HRPVBpost_10_02","HRPVBpost","html-slider-response","248","114730","0.0-227.0-2.0","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","50.1"
"","213.9600000000355","HRPVBpost_05_00","HRPVBpost","html-button-response","249","114944","0.0-227.0-0.1","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","354.5800000001618","HRPVBpost_05_02","HRPVBpost","html-slider-response","250","115300","0.0-227.0-1.1","vaginal","","Complicaciones de la anestesia; vaginal","50","54.2"
"","363.6499999997759","HRPVBpost_05_01","HRPVBpost","html-slider-response","251","115665","0.0-227.0-2.1","cesarea","","Complicaciones de la anestesia; cesarea","50","46.3"
"","202.63000000022294","HRPVBpost_11_00","HRPVBpost","html-button-response","252","115869","0.0-227.0-0.2","Depresión post parto","0","Depresión post parto","",""
"","379.7050000002928","HRPVBpost_11_02","HRPVBpost","html-slider-response","253","116250","0.0-227.0-1.2","vaginal","","Depresión post parto; vaginal","50","48.5"
"","361.4849999998987","HRPVBpost_11_01","HRPVBpost","html-slider-response","254","116612","0.0-227.0-2.2","cesarea","","Depresión post parto; cesarea","50","51.5"
"","212.70000000004075","HRPVBpost_08_00","HRPVBpost","html-button-response","255","116826","0.0-227.0-0.3","Infección de la herida","0","Infección de la herida","",""
"","396.72000000019034","HRPVBpost_08_01","HRPVBpost","html-slider-response","256","117224","0.0-227.0-1.3","cesarea","","Infección de la herida; cesarea","50","50.1"
"","353.354999999734","HRPVBpost_08_02","HRPVBpost","html-slider-response","257","117578","0.0-227.0-2.3","vaginal","","Infección de la herida; vaginal","50","55"
"","225.82499999998254","HRPVBpost_07_00","HRPVBpost","html-button-response","258","117805","0.0-227.0-0.4","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","344.78499999977066","HRPVBpost_07_01","HRPVBpost","html-slider-response","259","118151","0.0-227.0-1.4","cesarea","","Histerectomía (extracción del útero); cesarea","50","51.2"
"","358.56000000012864","HRPVBpost_07_02","HRPVBpost","html-slider-response","260","118510","0.0-227.0-2.4","vaginal","","Histerectomía (extracción del útero); vaginal","50","48.8"
"","221.9300000001531","HRPVBpost_06_00","HRPVBpost","html-button-response","261","118733","0.0-227.0-0.5","Paro cardíaco","0","Paro cardíaco","",""
