"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":250}]","250","Instructions","SRA","instructions","722","333589","0.0-684.0","",""
"","644","SRA_01","SRA","survey-multi-choice-vertical","723","334237","0.0-685.0","{""Q0"":""1. He ayudado a sacar el coche de un extraño de la nieve.""}","{""Q0"":"" Nunca""}"
"","613","SRA_02","SRA","survey-multi-choice-vertical","724","334855","0.0-686.0","{""Q0"":""2. Le he dado instrucciones a un extraño.""}","{""Q0"":"" Nunca""}"
"","593","SRA_03","SRA","survey-multi-choice-vertical","725","335452","0.0-687.0","{""Q0"":""3. He hecho cambios por un extraño.""}","{""Q0"":"" Nunca""}"
"","594","SRA_04","SRA","survey-multi-choice-vertical","726","336051","0.0-688.0","{""Q0"":""4. He dado dinero a una organización benéfica.""}","{""Q0"":"" A menudo""}"
"","623","SRA_05","SRA","survey-multi-choice-vertical","727","336680","0.0-689.0","{""Q0"":""5. Le di dinero a un extraño que lo necesitaba (o me lo pidió).""}","{""Q0"":"" Más de una vez""}"
"","590","SRA_06","SRA","survey-multi-choice-vertical","728","337275","0.0-690.0","{""Q0"":""6. He donado artículos o ropa a una organización benéfica.""}","{""Q0"":"" Más de una vez""}"
"","585","SRA_07","SRA","survey-multi-choice-vertical","729","337866","0.0-691.0","{""Q0"":""7. He realizado trabajo voluntario para una organización benéfica.""}","{""Q0"":"" Una vez""}"
"","576","SRA_08","SRA","survey-multi-choice-vertical","730","338446","0.0-692.0","{""Q0"":""8. He donado sangre.""}","{""Q0"":"" Una vez""}"
"","599","SRA_09","SRA","survey-multi-choice-vertical","731","339051","0.0-693.0","{""Q0"":""9. He ayudado a llevar las pertenencias de un extraño (libros, paquetes, etc.).""}","{""Q0"":"" Más de una vez""}"
"","621","SRA_10","SRA","survey-multi-choice-vertical","732","339677","0.0-694.0","{""Q0"":""10. He retrasado un ascensor y mantuve la puerta abierta para un extraño.""}","{""Q0"":"" Una vez""}"
"","615","SRA_11","SRA","survey-multi-choice-vertical","733","340296","0.0-695.0","{""Q0"":""11. Permití que alguien se adelantara a mí en una fila (por ejemplo: en un banco, en el supermercado, etc).""}","{""Q0"":"" A menudo""}"
"","624","SRA_12","SRA","survey-multi-choice-vertical","734","340927","0.0-696.0","{""Q0"":""12. He dado a un extraño un aventón en mi auto.""}","{""Q0"":"" Más de una vez""}"
"","682","SRA_13","SRA","survey-multi-choice-vertical","735","341614","0.0-697.0","{""Q0"":""13. He señalado el error de un empleado (por ejemplo: en un banco, en el supermercado, etc) al cobrar menos por un artículo.""}","{""Q0"":"" Muy a menudo""}"
"","600","SRA_14","SRA","survey-multi-choice-vertical","736","342218","0.0-698.0","{""Q0"":""14. Dejé que un vecino a quien no conocía demasiado bien, tomara prestado un artículo de algún valor para mí (por ejemplo: un plato, herramientas, etc).""}","{""Q0"":"" Nunca""}"
"","598","SRA_15","SRA","survey-multi-choice-vertical","737","342821","0.0-699.0","{""Q0"":""15. He comprado tarjetas de Navidad \""benéficas\"" deliberadamente porque sabía que era una buena causa.""}","{""Q0"":"" Una vez""}"
"","596","SRA_16","SRA","survey-multi-choice-vertical","738","343422","0.0-700.0","{""Q0"":""16. He ayudado a un compañero de clase que no conocía muy bien con una tarea cuando mi conocimiento era mayor que el de él o ella.""}","{""Q0"":"" A menudo""}"
"","561","SRA_17","SRA","survey-multi-choice-vertical","739","343990","0.0-701.0","{""Q0"":""17. Antes de que me pidieran, he cuidado voluntariamente las mascotas o los niños de un vecino sin ser pagado por ello.""}","{""Q0"":"" Una vez""}"
"","599","SRA_18","SRA","survey-multi-choice-vertical","740","344594","0.0-702.0","{""Q0"":""18. Me he ofrecido a ayudar a un extraño discapacitado o anciano a cruzar la calle.""}","{""Q0"":"" Nunca""}"
"","604","SRA_19","SRA","survey-multi-choice-vertical","741","345202","0.0-703.0","{""Q0"":""19. Le ofrecí mi asiento en un autobús o tren a un extraño que estaba parado.""}","{""Q0"":"" Nunca""}"
"","622","SRA_20","SRA","survey-multi-choice-vertical","742","345829","0.0-704.0","{""Q0"":""20. He ayudado a un conocido a mudarse de hogar.""}","{""Q0"":"" Una vez""}"
