"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":262}]","262","Instructions","SWBQ","instructions","762","355744","0.0-725.0","","",""
"","408.91499999997905","SWBQ_01","SWBQ","html-slider-response","763","356156","0.0-726.0","<div class='justified'>1. Siento amor por otras personas.</div></br>","50","1"
"","383.4799999999814","SWBQ_02","SWBQ","html-slider-response","764","356541","0.0-727.0","<div class='justified'>2. Siento una relación personal con lo Divino / Dios.</div></br>","50","1"
"","379.199999999837","SWBQ_03","SWBQ","html-slider-response","765","356921","0.0-728.0","<div class='justified'>3. Siento lástima hacia los demás.</div></br>","50","1"
"","365.5250000001397","SWBQ_04","SWBQ","html-slider-response","766","357288","0.0-729.0","<div class='justified'>4. Siento una conexión con la naturaleza.</div></br>","50","1"
"","492.4000000001397","SWBQ_05","SWBQ","html-slider-response","767","357782","0.0-730.0","<div class='justified'>5. Tengo un sentido de identidad.</div></br>","50","1"
"","378.24999999976717","SWBQ_06","SWBQ","html-slider-response","768","358161","0.0-731.0","<div class='justified'>6. Adoro al Divino / Creador.</div></br>","50","1"
"","344.9900000000489","SWBQ_07","SWBQ","html-slider-response","769","358508","0.0-732.0","<div class='justified'>7. Siento asombro por una vista impresionante.</div></br>","50","1"
"","358.6599999999162","SWBQ_08","SWBQ","html-slider-response","770","358868","0.0-733.0","<div class='justified'>8. Me siento confiado entre las personas.</div></br>","50","1"
"","375.79000000003725","SWBQ_09","SWBQ","html-slider-response","771","359245","0.0-734.0","<div class='justified'>9. Siento autoconciencia.</div></br>","50","1"
"","372.4500000003027","SWBQ_10","SWBQ","html-slider-response","772","359619","0.0-735.0","<div class='justified'>10. Siento unidad con la naturaleza.</div></br>","50","1"
"","361.1599999999162","SWBQ_11","SWBQ","html-slider-response","773","359981","0.0-736.0","<div class='justified'>11. Siento unidad con lo Divino / Dios.</div></br>","50","1"
"","366.4749999998021","SWBQ_12","SWBQ","html-slider-response","774","360349","0.0-737.0","<div class='justified'>12. Siento armonía con el medio ambiente.</div></br>","50","1"
"","385.0100000000093","SWBQ_13","SWBQ","html-slider-response","775","360735","0.0-738.0","<div class='justified'>13. Siento paz con lo Divino / Dios.</div></br>","50","1"
"","384.9899999999907","SWBQ_14","SWBQ","html-slider-response","776","361122","0.0-739.0","<div class='justified'>14. Siento alegría en la vida.</div></br>","50","1"
"","388.3699999996461","SWBQ_15","SWBQ","html-slider-response","777","361512","0.0-740.0","<div class='justified'>15. Siento que la oración enriquece mi vida.</div></br>","50","1"
"","365.0700000002398","SWBQ_16","SWBQ","html-slider-response","778","361878","0.0-741.0","<div class='justified'>16. Siento paz interior.</div></br>","50","1"
"","358.1850000000559","SWBQ_17","SWBQ","html-slider-response","779","362238","0.0-742.0","<div class='justified'>17. Siento respeto por los demás.</div></br>","50","1"
"","359.50499999994645","SWBQ_18","SWBQ","html-slider-response","780","362598","0.0-743.0","<div class='justified'>18. Siento que la vida tiene sentido.</div></br>","50","1"
"","368.5000000000582","SWBQ_19","SWBQ","html-slider-response","781","362968","0.0-744.0","<div class='justified'>19. Siento amabilidad hacia otras personas.</div></br>","50","1"
"","374.26499999989755","SWBQ_20","SWBQ","html-slider-response","782","363344","0.0-745.0","<div class='justified'>20. Siento 'magia' en el medio ambiente.</div></br>","50","1"
"","374.0099999999511","SWBQ_21","SWBQ","html-slider-response","783","363719","0.0-746.0","<div class='justified'>21. Siento una conexión entre mí y los demás.</div></br>","50","1"
"","374.15499999996973","SWBQ_22","SWBQ","html-slider-response","784","364095","0.0-747.0","<div class='justified'>22. Siento asombro hacia naturaleza.</div></br>","50","1"
"","384.27499999984866","SWBQ_23","SWBQ","html-slider-response","785","364480","0.0-748.0","<div class='justified'>23. Siento que vivo en armonía con los demás.</div></br>","50","1"
"","387.49499999993714","SWBQ_24","SWBQ","html-slider-response","786","364869","0.0-749.0","<div class='justified'>24. Me siento en armonía con la naturaleza.</div></br>","50","1"
"","372.47500000009313","SWBQ_25","SWBQ","html-slider-response","787","365243","0.0-750.0","<div class='justified'>25. Siento fuerza interior.</div></br>","50","1"
"","385.1150000000489","SWBQ_26","SWBQ","html-slider-response","788","365629","0.0-751.0","<div class='justified'>26. Siento que confío en las personas.</div></br>","50","1"
