"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":236}]","236","Instructions","IRI","instructions","336","145854","0.0-287.0","","",""
"","400.0150000001595","IRI_01","IRI","html-slider-response","337","146255","0.0-288.0","<div class='justified'>1.- Con cierta frecuencia sueño despierto y fantaseo sobre cosas que podrían pasarme.</div></br>","50","0"
"","349.73500000021886","IRI_02","IRI","html-slider-response","338","146606","0.0-289.0","<div class='justified'>2.- A menudo tengo sentimientos de compasión y preocupación hacia gente menos afortunada que yo.</div></br>","50","0"
"","363.7799999996787","IRI_03","IRI","html-slider-response","339","146971","0.0-290.0","<div class='justified'>3.- A veces encuentro difícil ver las cosas desde el punto de vista de otros.</div></br>","50","0"
"","400.77000000019325","IRI_04","IRI","html-slider-response","340","147373","0.0-291.0","<div class='justified'>4.- A veces no me dan mucha lástima otras personas cuando tienen problemas.</div></br>","50","0"
"","406.18499999982305","IRI_05","IRI","html-slider-response","341","147780","0.0-292.0","<div class='justified'>5.- Realmente me siento “metido/a” en los sentimientos de los personajes de una novela.</div></br>","50","0"
"","391.1149999999034","IRI_06","IRI","html-slider-response","342","148172","0.0-293.0","<div class='justified'>6.- En situaciones de emergencia, me siento aprensivo e incómodo.</div></br>","50","0"
"","373.3349999997881","IRI_07","IRI","html-slider-response","343","148547","0.0-294.0","<div class='justified'>7.- Generalmente soy objetivo cuando veo una película o una obra de teatro y no me suelo “meter” completamente en ella.</div></br>","50","0"
"","368.0649999996822","IRI_08","IRI","html-slider-response","344","148916","0.0-295.0","<div class='justified'>8.- En un desacuerdo con otros, trato de ver las cosas desde el punto de vista de los demás antes de tomar una decisión.</div></br>","50","0"
"","363.24499999999534","IRI_09","IRI","html-slider-response","345","149280","0.0-296.0","<div class='justified'>9.- Cuando veo que se aprovechan de alguien, siento necesidad de protegerle.</div></br>","50","0"
"","351.88499999957276","IRI_10","IRI","html-slider-response","346","149633","0.0-297.0","<div class='justified'>10.- A veces me siento indefenso/a cuando estoy en medio de una situación muy emotiva.</div></br>","50","0"
"","356.08499999990454","IRI_11","IRI","html-slider-response","347","149990","0.0-298.0","<div class='justified'>11.- A veces intento comprender mejor a mis amigos imaginando cómo ven las cosas desde su perspectiva.</div></br>","50","0"
"","353.7949999999837","IRI_12","IRI","html-slider-response","348","150345","0.0-299.0","<div class='justified'>12.- Es raro que yo me “meta” mucho en un buen libro o en una película.</div></br>","50","0"
"","340.61999999996624","IRI_13","IRI","html-slider-response","349","150687","0.0-300.0","<div class='justified'>13.- Cuando veo que alguien se hace daño, tiendo a permanecer tranquilo.</div></br>","50","0"
"","339.47500000020955","IRI_14","IRI","html-slider-response","350","151028","0.0-301.0","<div class='justified'>14.- Las desgracias de otros no suelen angustiarme mucho.</div></br>","50","0"
"","332.3599999998696","IRI_15","IRI","html-slider-response","351","151361","0.0-302.0","<div class='justified'>15.- Si estoy seguro/a que tengo la razón en algo, no pierdo mucho tiempo escuchando los argumentos de otras personas.</div></br>","50","0"
"","339.55999999991036","IRI_16","IRI","html-slider-response","352","151702","0.0-303.0","<div class='justified'>16.- Después de ver una obra de teatro o una película, me siento como si fuese uno de los protagonistas.</div></br>","50","0"
"","359.63500000024214","IRI_17","IRI","html-slider-response","353","152063","0.0-304.0","<div class='justified'>17.- Me asusta estar en una situación emocional tensa.</div></br>","50","0"
"","363.1000000000058","IRI_18","IRI","html-slider-response","354","152427","0.0-305.0","<div class='justified'>18.- Cuando veo que alguien está siendo tratado injustamente, no suelo sentir mucha pena por él.</div></br>","50","0"
"","344.5599999999977","IRI_19","IRI","html-slider-response","355","152773","0.0-306.0","<div class='justified'>19.- Generalmente soy bastante efectivo afrontando emergencias.</div></br>","50","0"
"","344.3849999998638","IRI_20","IRI","html-slider-response","356","153118","0.0-307.0","<div class='justified'>20.- A menudo me conmueven las cosas que veo que pasan.</div></br>","50","0"
"","347.8049999998766","IRI_21","IRI","html-slider-response","357","153467","0.0-308.0","<div class='justified'>21.- Creo que todas las cuestiones se pueden ver desde dos perspectivas e intento considerar ambas.</div></br>","50","0"
"","358.52999999999884","IRI_22","IRI","html-slider-response","358","153827","0.0-309.0","<div class='justified'>22.- Me describiría como una persona bastante sensible.</div></br>","50","0"
"","352.4800000000105","IRI_23","IRI","html-slider-response","359","154181","0.0-310.0","<div class='justified'>23.- Cuando veo una buena película, puedo ponerme muy fácilmente en el lugar del protagonista.</div></br>","50","0"
"","351.609999999695","IRI_24","IRI","html-slider-response","360","154534","0.0-311.0","<div class='justified'>24.- Tiendo a perder el control en las emergencias.</div></br>","50","0"
"","351.1349999998929","IRI_25","IRI","html-slider-response","361","154886","0.0-312.0","<div class=""justified"">25.- Cuando estoy molesto con alguien, generalmente trato de ""ponerme en su pellejo"" durante un tiempo.</div></br>","50","0"
"","347.52000000025146","IRI_26","IRI","html-slider-response","362","155234","0.0-313.0","<div class='justified'>26.- Cuando estoy leyendo una novela o historia interesante, imagino cómo me sentiría si me estuviera pasando lo que ocurre en la historia.</div></br>","50","0"
"","370.9300000000221","IRI_27","IRI","html-slider-response","363","155607","0.0-314.0","<div class='justified'>27.- Cuando veo a alguien en una emergencia que necesita ayuda, pierdo el control.</div></br>","50","0"
"","367.41500000015367","IRI_28","IRI","html-slider-response","364","155975","0.0-315.0","<div class='justified'>28.- Antes de criticar a alguien, intento imaginar cómo me sentiría yo si estuviera en su lugar.</div></br>","50","0"
