"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":256}]","256","Instructions","OTRASRELIG","instructions","454","193043","0.0-406.0","","",""
"","434.87000000005355","OTRASRELIG_01","OTRASRELIG","html-slider-response","455","193481","0.0-407.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","50","1"
"","433","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","456","193915","0.0-408.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" No""}"
"","440","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","457","194358","0.0-409.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" Sí""}"
"","424","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","458","194785","0.0-410.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" No""}"
"","429","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","459","195217","0.0-411.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" No""}"
"","616","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","460","195836","0.0-412.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" Religioso(a), Católico(a)""}"
"","703","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","461","196543","0.0-414.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","593","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","462","197139","0.0-416.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" Casi nadie o nadie""}"
"","735","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","463","197882","0.0-417.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Una vez a la semana""}"
