"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":248}]","248","Instructions","SBS","instructions","690","319142","0.0-649.0","","",""
"","411.1200000002282","SBS_01","SBS","html-slider-response","691","319554","0.0-650.0","<div class='justified'>1. Existe un Dios todopoderoso, omnisciente y amoroso.</div></br>","50","-4"
"","375.86500000039814","SBS_02","SBS","html-slider-response","692","319931","0.0-651.0","<div class='justified'>2. Existe un ser espiritual espiritual maligno, a quien podríamos llamar el Diablo.</div></br>","50","-4"
"","387.2749999995576","SBS_03","SBS","html-slider-response","693","320320","0.0-652.0","<div class='justified'>3. Existen buenos seres espirituales personales, a quienes podríamos llamar ángeles.</div></br>","50","-4"
"","398.6750000003376","SBS_04","SBS","html-slider-response","694","320720","0.0-653.0","<div class='justified'>4. Existen seres espirituales personales malvados, a quienes podríamos llamar demonios.</div></br>","50","-4"
"","374.74500000011176","SBS_05","SBS","html-slider-response","695","321096","0.0-654.0","<div class='justified'>5. Los seres humanos tienen almas inmateriales e inmortales.</div></br>","50","-4"
"","373.7149999997346","SBS_06","SBS","html-slider-response","696","321471","0.0-655.0","<div class='justified'>6. Hay un reino espiritual además del físico.</div></br>","50","-4"
"","369.2699999997276","SBS_07","SBS","html-slider-response","697","321842","0.0-656.0","<div class='justified'>7. Algunas personas irán al cielo cuando mueran.</div></br>","50","-4"
"","362.8850000000093","SBS_08","SBS","html-slider-response","698","322206","0.0-657.0","<div class='justified'>8. Algunas personas irán al infierno cuando mueran.</div></br>","50","-4"
"","353.5999999999185","SBS_09","SBS","html-slider-response","699","322561","0.0-658.0","<div class='justified'>9. Los milagros, eventos divinamente causados que no tienen una explicación natural, pueden suceder y lo hacen.</div></br>","50","-4"
"","386.0349999999744","SBS_10","SBS","html-slider-response","700","322948","0.0-659.0","<div class='justified'>10. Hay individuos que son mensajeros de Dios y / o pueden prever el futuro.</div></br>","50","-4"
