"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":412}]","412","Instructions_01","ERQ","instructions","177","166033","0.0-201.0","","",""
"","607.3000000007451","ERQ_01","ERQ","html-slider-response","178","166646","0.0-202.0","<div class='justified'>1. Cuando quiero sentir una emoción más positiva (como la alegría o la diversión), cambio lo que estoy pensando.</div></br>","4","1"
"","531.1000000014901","ERQ_02","ERQ","html-slider-response","179","167179","0.0-203.0","<div class='justified'>2. Mantengo mis emociones para mí mismo.</div></br>","4","2"
"","651.8999999985099","ERQ_03","ERQ","html-slider-response","180","167833","0.0-204.0","<div class='justified'>3. Cuando quiero sentir una emoción menos negativa (como tristeza o enojo), cambio lo que estoy pensando.</div></br>","4","7"
"","673","ERQ_04","ERQ","html-slider-response","181","168508","0.0-205.0","<div class='justified'>4. Cuando siento emociones positivas, tengo cuidado de no expresarlas.</div></br>","4","1"
"","516.9000000022352","ERQ_05","ERQ","html-slider-response","182","169026","0.0-206.0","<div class='justified'>5. Cuando me enfrento a una situación estresante, me hago pensar en ello de una manera que me ayuda a mantener la calma.</div></br>","4","1"
"","642.5","ERQ_06","ERQ","html-slider-response","183","169670","0.0-207.0","<div class='justified'>6. Controlo mis emociones al no expresarlas.</div></br>","4","4"
"","550.6000000014901","ERQ_07","ERQ","html-slider-response","184","170223","0.0-208.0","<div class='justified'>7. Cuando quiero sentir una emoción más positiva, cambio la forma en que estoy pensando en la situación.</div></br>","4","3"
"","641.8999999985099","ERQ_08","ERQ","html-slider-response","185","170868","0.0-209.0","<div class='justified'>8. Controlo mis emociones cambiando la forma en que pienso acerca de la situación en la que estoy.</div></br>","4","5"
"","705.6000000014901","ERQ_09","ERQ","html-slider-response","186","171577","0.0-210.0","<div class='justified'>9. Cuando estoy sintiendo emociones negativas, me aseguro de no expresarlas.</div></br>","4","4"
"","590.1000000014901","ERQ_10","ERQ","html-slider-response","187","172170","0.0-211.0","<div class='justified'>10. Si quiero sentir una emoción menos negativa, cambio la forma en que pienso en la situación.</div></br>","4","2"
