"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":445}]","445","Instructions_01","HRPVB","instructions","288","535746","0.0-304.0","","","","",""
"[{""page_index"":0,""viewing_time"":375}]","375","Instructions_02","HRPVB","instructions","289","536122","0.0-305.0","","","","",""
"","374.4000000022352","HRPVB_01_00","HRPVB","html-button-response","290","536499","0.0-306.0-0.0","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","521.8999999985099","HRPVB_01_02","HRPVB","html-slider-response","291","537023","0.0-306.0-1.0","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","47.6"
"","779.7999999970198","HRPVB_01_01","HRPVB","html-slider-response","292","537804","0.0-306.0-2.0","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","54.6"
"","392.3999999985099","HRPVB_02_00","HRPVB","html-button-response","293","538199","0.0-306.0-0.1","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","524.5","HRPVB_02_01","HRPVB","html-slider-response","294","538726","0.0-306.0-1.1","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","50.9"
"","624.9000000022352","HRPVB_02_02","HRPVB","html-slider-response","295","539353","0.0-306.0-2.1","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","50.5"
"","412.1000000014901","HRPVB_04_00","HRPVB","html-button-response","296","539768","0.0-306.0-0.2","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","551","HRPVB_04_01","HRPVB","html-slider-response","297","540324","0.0-306.0-1.2","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","52"
"","539.1000000014901","HRPVB_04_02","HRPVB","html-slider-response","298","540865","0.0-306.0-2.2","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","52.5"
"","484.30000000074506","HRPVB_03_00","HRPVB","html-button-response","299","541352","0.0-306.0-0.3","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","603.6999999992549","HRPVB_03_01","HRPVB","html-slider-response","300","541957","0.0-306.0-1.3","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","48.5"
"","513.8000000007451","HRPVB_03_02","HRPVB","html-slider-response","301","542473","0.0-306.0-2.3","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","54.1"
"[{""page_index"":0,""viewing_time"":379}]","379","Instructions_02","HRPVB","instructions","302","542854","0.0-307.0","","","","",""
"","452.3999999985099","HRPVB_07_00","HRPVB","html-button-response","303","543309","0.0-308.0-0.0","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","583.6000000014901","HRPVB_07_02","HRPVB","html-slider-response","304","543895","0.0-308.0-1.0","vaginal","","Histerectomía (extracción del útero); vaginal","50","46.1"
"","526.7000000029802","HRPVB_07_01","HRPVB","html-slider-response","305","544423","0.0-308.0-2.0","cesarea","","Histerectomía (extracción del útero); cesarea","50","52.9"
"","396.1000000014901","HRPVB_10_00","HRPVB","html-button-response","306","544821","0.0-308.0-0.1","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","701","HRPVB_10_02","HRPVB","html-slider-response","307","545525","0.0-308.0-1.1","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","45.9"
"","592.3999999985099","HRPVB_10_01","HRPVB","html-slider-response","308","546119","0.0-308.0-2.1","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","48.3"
"","326.5999999977648","HRPVB_11_00","HRPVB","html-button-response","309","546447","0.0-308.0-0.2","Depresión post parto","0","Depresión post parto","",""
"","738.6999999992549","HRPVB_11_01","HRPVB","html-slider-response","310","547187","0.0-308.0-1.2","cesarea","","Depresión post parto; cesarea","50","45.9"
"","544.1000000014901","HRPVB_11_02","HRPVB","html-slider-response","311","547734","0.0-308.0-2.2","vaginal","","Depresión post parto; vaginal","50","46.6"
"","323.0999999977648","HRPVB_09_00","HRPVB","html-button-response","312","548059","0.0-308.0-0.3","Lesión de la vagina","0","Lesión de la vagina","",""
"","624.1999999992549","HRPVB_09_01","HRPVB","html-slider-response","313","548686","0.0-308.0-1.3","cesarea","","Lesión de la vagina; cesarea","50","52"
"","567.6000000014901","HRPVB_09_02","HRPVB","html-slider-response","314","549255","0.0-308.0-2.3","vaginal","","Lesión de la vagina; vaginal","50","49.4"
"","322.30000000074506","HRPVB_06_00","HRPVB","html-button-response","315","549579","0.0-308.0-0.4","Paro cardíaco","0","Paro cardíaco","",""
"","564","HRPVB_06_02","HRPVB","html-slider-response","316","550145","0.0-308.0-1.4","vaginal","","Paro cardíaco; vaginal","50","45.6"
"","771.5","HRPVB_06_01","HRPVB","html-slider-response","317","550919","0.0-308.0-2.4","cesarea","","Paro cardíaco; cesarea","50","54.6"
"","313.6000000014901","HRPVB_08_00","HRPVB","html-button-response","318","551234","0.0-308.0-0.5","Infección de la herida","0","Infección de la herida","",""
"","521.9000000022352","HRPVB_08_02","HRPVB","html-slider-response","319","551757","0.0-308.0-1.5","vaginal","","Infección de la herida; vaginal","50","49.2"
"","620.5","HRPVB_08_01","HRPVB","html-slider-response","320","552379","0.0-308.0-2.5","cesarea","","Infección de la herida; cesarea","50","50.9"
"","489.69999999925494","HRPVB_05_00","HRPVB","html-button-response","321","552871","0.0-308.0-0.6","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","560.3000000007451","HRPVB_05_02","HRPVB","html-slider-response","322","553433","0.0-308.0-1.6","vaginal","","Complicaciones de la anestesia; vaginal","50","52.9"
"","537.1999999992549","HRPVB_05_01","HRPVB","html-slider-response","323","553972","0.0-308.0-2.6","cesarea","","Complicaciones de la anestesia; cesarea","50","53.2"
