"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":295}]","296","Instructions_01","PWb","instructions","625","726526","0.0-590.0","","",""
"","566.1000000014901","PWb_01","PWb","html-slider-response","626","727094","0.0-591.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","50","1"
"","660.1999999992549","PWb_02","PWb","html-slider-response","627","727757","0.0-592.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","50","1"
"","565.4000000022352","PWb_03","PWb","html-slider-response","628","728327","0.0-593.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","50","1"
"","498","PWb_04","PWb","html-slider-response","629","728827","0.0-594.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","50","1"
"","637.6000000014901","PWb_05","PWb","html-slider-response","630","729466","0.0-595.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","50","1"
"","587.7000000029802","PWb_06","PWb","html-slider-response","631","730057","0.0-596.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","50","1"
"","511.80000000074506","PWb_07","PWb","html-slider-response","632","730570","0.0-597.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","50","1"
"","747.1999999992549","PWb_08","PWb","html-slider-response","633","731320","0.0-598.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","50","1"
"","684.6999999992549","PWb_09","PWb","html-slider-response","634","732007","0.0-599.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","50","1"
"","678.6999999992549","PWb_10","PWb","html-slider-response","635","732687","0.0-600.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","50","1"
"","686.3999999985099","PWb_11","PWb","html-slider-response","636","733377","0.0-601.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","50","1"
"","583.1000000014901","PWb_12","PWb","html-slider-response","637","733963","0.0-602.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","50","1"
"","494.1000000014901","PWb_13","PWb","html-slider-response","638","734459","0.0-603.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","50","1"
"","634.1000000014901","PWb_14","PWb","html-slider-response","639","735095","0.0-604.0","<div class='justified'>14.- Siento que mis amistades me aportan muchas cosas.</div></br>","50","1"
"","591.1000000014901","PWb_15","PWb","html-slider-response","640","735688","0.0-605.0","<div class='justified'>15.- Tiendo a estar influenciado/a por la gente con fuertes convicciones.</div></br>","50","1"
"","512.3999999985099","PWb_16","PWb","html-slider-response","641","736202","0.0-606.0","<div class='justified'>16.- En general, siento que soy responsable de la situación en la que vivo.</div></br>","50","1"
"","511.29999999701977","PWb_17","PWb","html-slider-response","642","736716","0.0-607.0","<div class='justified'>17.- Me siento bien cuando pienso en lo que he hecho en el pasado y lo que espero hacer en el futuro.</div></br>","50","1"
"","773.1999999992549","PWb_18","PWb","html-slider-response","643","737492","0.0-608.0","<div class='justified'>18.- Mis objetivos en la vida han sido más una fuente de satisfacción que de frustración para mí.</div></br>","50","1"
"","721.9000000022352","PWb_19","PWb","html-slider-response","644","738219","0.0-609.0","<div class='justified'>19.- Me gusta la mayor parte de los aspectos de mi personalidad.</div></br>","50","1"
"","710.3000000007451","PWb_20","PWb","html-slider-response","645","738932","0.0-610.0","<div class='justified'>20.- Me parece que la mayoría de las personas tienen más amigos que yo.</div></br>","50","1"
"","703.3999999985099","PWb_21","PWb","html-slider-response","646","739638","0.0-611.0","<div class='justified'>21.- Tengo confianza en mis opiniones incluso si son contrarias al consenso general.</div></br>","50","1"
"","619.1999999992549","PWb_22","PWb","html-slider-response","647","740260","0.0-612.0","<div class='justified'>22.- Las demandas de la vida diaria a menudo me deprimen.</div></br>","50","1"
"","682.2999999970198","PWb_23","PWb","html-slider-response","648","740945","0.0-613.0","<div class='justified'>23.- Tengo clara la dirección y el objetivo de mi vida.</div></br>","50","1"
"","809.1000000014901","PWb_24","PWb","html-slider-response","649","741760","0.0-614.0","<div class='justified'>24.- En general, con el tiempo siento que sigo aprendiendo más sobre mí mismo/a.</div></br>","50","1"
"","576.5999999977648","PWb_25","PWb","html-slider-response","650","742339","0.0-615.0","<div class='justified'>25.- En muchos aspectos, me siento decepcionado/a de mis logros en la vida.</div></br>","50","1"
"","712.6999999992549","PWb_26","PWb","html-slider-response","651","743055","0.0-616.0","<div class='justified'>26.- No he experimentado muchas relaciones cercanas y de confianza.</div></br>","50","1"
"","791.1999999992549","PWb_27","PWb","html-slider-response","652","743849","0.0-617.0","<div class='justified'>27.- Es difícil para mí expresar mis propias opiniones en asuntos polémicos.</div></br>","50","1"
"","586.5","PWb_28","PWb","html-slider-response","653","744437","0.0-618.0","<div class='justified'>28.- Soy bastante bueno/a manejando muchas de mis responsabilidades en la vida diaria.</div></br>","50","1"
"","848.6999999992549","PWb_29","PWb","html-slider-response","654","745288","0.0-619.0","<div class='justified'>29.- No tengo claro qué es lo que intento conseguir en la vida.</div></br>","50","1"
"","781.5","PWb_30","PWb","html-slider-response","655","746071","0.0-620.0","<div class='justified'>30.- Hace mucho tiempo que dejé de intentar hacer grandes mejoras o cambios en mi vida.</div></br>","50","1"
"","639","PWb_31","PWb","html-slider-response","656","746713","0.0-621.0","<div class='justified'>31.- En su mayor parte, me siento orgulloso/a de quien soy y la vida que llevo.</div></br>","50","1"
"","963.0999999977648","PWb_32","PWb","html-slider-response","657","747678","0.0-622.0","<div class='justified'>32.- Sé que puedo confiar en mis amigos, y ellos saben que pueden confiar en mí.</div></br>","50","1"
"","850.5","PWb_33","PWb","html-slider-response","658","748534","0.0-623.0","<div class='justified'>33.- A menudo cambio mis decisiones si mis amigos o mi familia están en desacuerdo.</div></br>","50","1"
"","549.3000000007451","PWb_34","PWb","html-slider-response","659","749086","0.0-624.0","<div class='justified'>34.- No quiero intentar nuevas formas de hacer las cosas; mi vida está bien como está.</div></br>","50","1"
"","688.5999999977648","PWb_35","PWb","html-slider-response","660","749777","0.0-625.0","<div class='justified'>35.- Pienso que es importante tener nuevas experiencias que desafíen lo que uno piensa sobre si mismo/a y sobre el mundo.</div></br>","50","1"
"","577.5","PWb_36","PWb","html-slider-response","661","750358","0.0-626.0","<div class='justified'>36.- Cuando pienso en ello, realmente con los años no he mejorado mucho como persona.</div></br>","50","1"
"","500.29999999701977","PWb_37","PWb","html-slider-response","662","750860","0.0-627.0","<div class='justified'>37.- Tengo la sensación de que con el tiempo me he desarrollado mucho como persona.</div></br>","50","1"
"","757.1999999992549","PWb_38","PWb","html-slider-response","663","751619","0.0-628.0","<div class='justified'>38.- Para mí, la vida ha sido un proceso continuo de estudio, cambio y crecimiento.</div></br>","50","1"
