"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":466}]","466","Instructions_01","PWb","instructions","624","802439","0.0-590.0","","",""
"","700.5","PWb_01","PWb","html-slider-response","625","803143","0.0-591.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","50","1"
"","788.3999999985099","PWb_02","PWb","html-slider-response","626","803935","0.0-592.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","50","1"
"","663.3000000007451","PWb_03","PWb","html-slider-response","627","804600","0.0-593.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","50","1"
"","680.5","PWb_04","PWb","html-slider-response","628","805283","0.0-594.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","50","1"
"","754.5","PWb_05","PWb","html-slider-response","629","806041","0.0-595.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","50","1"
"","688.5","PWb_06","PWb","html-slider-response","630","806735","0.0-596.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","50","1"
"","769.4000000022352","PWb_07","PWb","html-slider-response","631","807509","0.0-597.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","50","1"
"","852.5999999977648","PWb_08","PWb","html-slider-response","632","808363","0.0-598.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","50","1"
"","551.0999999977648","PWb_09","PWb","html-slider-response","633","808917","0.0-599.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","50","1"
"","649.9000000022352","PWb_10","PWb","html-slider-response","634","809569","0.0-600.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","50","1"
"","1031.800000000745","PWb_11","PWb","html-slider-response","635","810604","0.0-601.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","50","1"
"","721.9000000022352","PWb_12","PWb","html-slider-response","636","811330","0.0-602.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","50","1"
"","998.2999999970198","PWb_13","PWb","html-slider-response","637","812333","0.0-603.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","50","1"
"","712.5","PWb_14","PWb","html-slider-response","638","813049","0.0-604.0","<div class='justified'>14.- Siento que mis amistades me aportan muchas cosas.</div></br>","50","1"
"","933","PWb_15","PWb","html-slider-response","639","813985","0.0-605.0","<div class='justified'>15.- Tiendo a estar influenciado/a por la gente con fuertes convicciones.</div></br>","50","1"
"","723.8999999985099","PWb_16","PWb","html-slider-response","640","814712","0.0-606.0","<div class='justified'>16.- En general, siento que soy responsable de la situación en la que vivo.</div></br>","50","1"
"","1055.3999999985099","PWb_17","PWb","html-slider-response","641","815770","0.0-607.0","<div class='justified'>17.- Me siento bien cuando pienso en lo que he hecho en el pasado y lo que espero hacer en el futuro.</div></br>","50","1"
"","826.1000000014901","PWb_18","PWb","html-slider-response","642","816599","0.0-608.0","<div class='justified'>18.- Mis objetivos en la vida han sido más una fuente de satisfacción que de frustración para mí.</div></br>","50","1"
"","618.3000000007451","PWb_19","PWb","html-slider-response","643","817219","0.0-609.0","<div class='justified'>19.- Me gusta la mayor parte de los aspectos de mi personalidad.</div></br>","50","1"
"","759.8000000007451","PWb_20","PWb","html-slider-response","644","817983","0.0-610.0","<div class='justified'>20.- Me parece que la mayoría de las personas tienen más amigos que yo.</div></br>","50","1"
"","763.6000000014901","PWb_21","PWb","html-slider-response","645","818751","0.0-611.0","<div class='justified'>21.- Tengo confianza en mis opiniones incluso si son contrarias al consenso general.</div></br>","50","1"
"","516.6000000014901","PWb_22","PWb","html-slider-response","646","819270","0.0-612.0","<div class='justified'>22.- Las demandas de la vida diaria a menudo me deprimen.</div></br>","50","1"
"","483.9000000022352","PWb_23","PWb","html-slider-response","647","819755","0.0-613.0","<div class='justified'>23.- Tengo clara la dirección y el objetivo de mi vida.</div></br>","50","1"
"","734.1000000014901","PWb_24","PWb","html-slider-response","648","820492","0.0-614.0","<div class='justified'>24.- En general, con el tiempo siento que sigo aprendiendo más sobre mí mismo/a.</div></br>","50","1"
"","557.6000000014901","PWb_25","PWb","html-slider-response","649","821054","0.0-615.0","<div class='justified'>25.- En muchos aspectos, me siento decepcionado/a de mis logros en la vida.</div></br>","50","1"
