"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":455}]","456","Instructions_01","SWBQ","instructions","666","543214","0.0-726.0","","",""
"","632.6000000014901","SWBQ_01","SWBQ","html-slider-response","667","543849","0.0-727.0","<div class='justified'>1. Siento amor por otras personas.</div></br>","3","2"
"","556.4000000022352","SWBQ_02","SWBQ","html-slider-response","668","544407","0.0-728.0","<div class='justified'>2. Siento una relación personal con lo Divino / Dios.</div></br>","3","3"
"","791.6000000014901","SWBQ_03","SWBQ","html-slider-response","669","545201","0.0-729.0","<div class='justified'>3. Siento lástima hacia los demás.</div></br>","3","1"
"","659.3999999985099","SWBQ_04","SWBQ","html-slider-response","670","545863","0.0-730.0","<div class='justified'>4. Siento una conexión con la naturaleza.</div></br>","3","1"
"","546.4000000022352","SWBQ_05","SWBQ","html-slider-response","671","546412","0.0-731.0","<div class='justified'>5. Tengo un sentido de identidad.</div></br>","3","2"
"","681.8000000007451","SWBQ_06","SWBQ","html-slider-response","672","547096","0.0-732.0","<div class='justified'>6. Adoro al Divino / Creador.</div></br>","3","3"
"","572","SWBQ_07","SWBQ","html-slider-response","673","547671","0.0-733.0","<div class='justified'>7. Siento asombro por una vista impresionante.</div></br>","3","1"
"","531.5","SWBQ_08","SWBQ","html-slider-response","674","548205","0.0-734.0","<div class='justified'>8. Me siento confiado entre las personas.</div></br>","3","1"
"","688","SWBQ_09","SWBQ","html-slider-response","675","548895","0.0-735.0","<div class='justified'>9. Siento autoconciencia.</div></br>","3","4"
"","593.8000000007451","SWBQ_10","SWBQ","html-slider-response","676","549492","0.0-736.0","<div class='justified'>10. Siento unidad con la naturaleza.</div></br>","3","3"
"","497","SWBQ_11","SWBQ","html-slider-response","677","549992","0.0-737.0","<div class='justified'>11. Siento unidad con lo Divino / Dios.</div></br>","3","5"
"","662.6999999992549","SWBQ_12","SWBQ","html-slider-response","678","550658","0.0-738.0","<div class='justified'>12. Siento armonía con el medio ambiente.</div></br>","3","4"
"","551.6000000014901","SWBQ_13","SWBQ","html-slider-response","679","551213","0.0-739.0","<div class='justified'>13. Siento paz con lo Divino / Dios.</div></br>","3","2"
"","526.5","SWBQ_14","SWBQ","html-slider-response","680","551741","0.0-740.0","<div class='justified'>14. Siento alegría en la vida.</div></br>","3","1"
"","633.8999999985099","SWBQ_15","SWBQ","html-slider-response","681","552377","0.0-741.0","<div class='justified'>15. Siento que la oración enriquece mi vida.</div></br>","3","4"
"","609.3999999985099","SWBQ_16","SWBQ","html-slider-response","682","552989","0.0-742.0","<div class='justified'>16. Siento paz interior.</div></br>","3","5"
"","585.8999999985099","SWBQ_17","SWBQ","html-slider-response","683","553577","0.0-743.0","<div class='justified'>17. Siento respeto por los demás.</div></br>","3","1"
"","714.6000000014901","SWBQ_18","SWBQ","html-slider-response","684","554294","0.0-744.0","<div class='justified'>18. Siento que la vida tiene sentido.</div></br>","3","3"
"","613.0999999977648","SWBQ_19","SWBQ","html-slider-response","685","554913","0.0-745.0","<div class='justified'>19. Siento amabilidad hacia otras personas.</div></br>","3","4"
"","692.1000000014901","SWBQ_20","SWBQ","html-slider-response","686","555607","0.0-746.0","<div class='justified'>20. Siento 'magia' en el medio ambiente.</div></br>","3","1"
"","949.1000000014901","SWBQ_21","SWBQ","html-slider-response","687","556563","0.0-747.0","<div class='justified'>21. Siento una conexión entre mí y los demás.</div></br>","3","1"
"","935.3000000007451","SWBQ_22","SWBQ","html-slider-response","688","557502","0.0-748.0","<div class='justified'>22. Siento asombro hacia naturaleza.</div></br>","3","3"
"","706.6000000014901","SWBQ_23","SWBQ","html-slider-response","689","558212","0.0-749.0","<div class='justified'>23. Siento que vivo en armonía con los demás.</div></br>","3","2"
"","547.9000000022352","SWBQ_24","SWBQ","html-slider-response","690","558761","0.0-750.0","<div class='justified'>24. Me siento en armonía con la naturaleza.</div></br>","3","1"
"","482","SWBQ_25","SWBQ","html-slider-response","691","559245","0.0-751.0","<div class='justified'>25. Siento fuerza interior.</div></br>","3","3"
"","656.1999999992549","SWBQ_26","SWBQ","html-slider-response","692","559907","0.0-752.0","<div class='justified'>26. Siento que confío en las personas.</div></br>","3","4"
