"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":358}]","358","Instructions_01","HRPVB","instructions","289","475852","0.0-304.0","","","","",""
"[{""page_index"":0,""viewing_time"":525}]","526","Instructions_02","HRPVB","instructions","290","476379","0.0-305.0","","","","",""
"","444.0999999977648","HRPVB_05_00","HRPVB","html-button-response","291","476831","0.0-306.0-0.0","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","651.3999999985099","HRPVB_05_02","HRPVB","html-slider-response","292","477487","0.0-306.0-1.0","vaginal","","Complicaciones de la anestesia; vaginal","50","46.1"
"","650.0999999977648","HRPVB_05_01","HRPVB","html-slider-response","293","478140","0.0-306.0-2.0","cesarea","","Complicaciones de la anestesia; cesarea","50","49.8"
"","503.3999999985099","HRPVB_07_00","HRPVB","html-button-response","294","478646","0.0-306.0-0.1","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","634.5","HRPVB_07_02","HRPVB","html-slider-response","295","479282","0.0-306.0-1.1","vaginal","","Histerectomía (extracción del útero); vaginal","50","48.7"
"","656","HRPVB_07_01","HRPVB","html-slider-response","296","479940","0.0-306.0-2.1","cesarea","","Histerectomía (extracción del útero); cesarea","50","45.2"
"","507.20000000298023","HRPVB_10_00","HRPVB","html-button-response","297","480450","0.0-306.0-0.2","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","629.5","HRPVB_10_01","HRPVB","html-slider-response","298","481082","0.0-306.0-1.2","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","47.7"
"","609.3000000007451","HRPVB_10_02","HRPVB","html-slider-response","299","481695","0.0-306.0-2.2","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","47.1"
"","510.5","HRPVB_06_00","HRPVB","html-button-response","300","482208","0.0-306.0-0.3","Paro cardíaco","0","Paro cardíaco","",""
"","757.3000000007451","HRPVB_06_01","HRPVB","html-slider-response","301","482969","0.0-306.0-1.3","cesarea","","Paro cardíaco; cesarea","50","46.6"
"","610.8000000007451","HRPVB_06_02","HRPVB","html-slider-response","302","483581","0.0-306.0-2.3","vaginal","","Paro cardíaco; vaginal","50","54.8"
"","391.80000000074506","HRPVB_11_00","HRPVB","html-button-response","303","483975","0.0-306.0-0.4","Depresión post parto","0","Depresión post parto","",""
"","838","HRPVB_11_01","HRPVB","html-slider-response","304","484815","0.0-306.0-1.4","cesarea","","Depresión post parto; cesarea","50","47.1"
"","630.3000000007451","HRPVB_11_02","HRPVB","html-slider-response","305","485448","0.0-306.0-2.4","vaginal","","Depresión post parto; vaginal","50","52.8"
"","377.4000000022352","HRPVB_09_00","HRPVB","html-button-response","306","485828","0.0-306.0-0.5","Lesión de la vagina","0","Lesión de la vagina","",""
"","820.8999999985099","HRPVB_09_02","HRPVB","html-slider-response","307","486652","0.0-306.0-1.5","vaginal","","Lesión de la vagina; vaginal","50","53.9"
"","522.5999999977648","HRPVB_09_01","HRPVB","html-slider-response","308","487176","0.0-306.0-2.5","cesarea","","Lesión de la vagina; cesarea","50","51.4"
"","354.6000000014901","HRPVB_08_00","HRPVB","html-button-response","309","487532","0.0-306.0-0.6","Infección de la herida","0","Infección de la herida","",""
"","554.1999999992549","HRPVB_08_01","HRPVB","html-slider-response","310","488088","0.0-306.0-1.6","cesarea","","Infección de la herida; cesarea","50","47.2"
"","763.6999999992549","HRPVB_08_02","HRPVB","html-slider-response","311","488853","0.0-306.0-2.6","vaginal","","Infección de la herida; vaginal","50","48.3"
"[{""page_index"":0,""viewing_time"":389}]","390","Instructions_02","HRPVB","instructions","312","489244","0.0-307.0","","","","",""
"","328.5","HRPVB_03_00","HRPVB","html-button-response","313","489574","0.0-308.0-0.0","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","615.6999999992549","HRPVB_03_01","HRPVB","html-slider-response","314","490192","0.0-308.0-1.0","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","52.7"
"","652.3999999985099","HRPVB_03_02","HRPVB","html-slider-response","315","490848","0.0-308.0-2.0","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","50.2"
"","352.30000000074506","HRPVB_02_00","HRPVB","html-button-response","316","491202","0.0-308.0-0.1","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","560","HRPVB_02_02","HRPVB","html-slider-response","317","491764","0.0-308.0-1.1","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","49.8"
"","784.0999999977648","HRPVB_02_01","HRPVB","html-slider-response","318","492550","0.0-308.0-2.1","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","53.2"
"","397.5","HRPVB_04_00","HRPVB","html-button-response","319","492950","0.0-308.0-0.2","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","543.1999999992549","HRPVB_04_02","HRPVB","html-slider-response","320","493495","0.0-308.0-1.2","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","51.4"
"","551.3999999985099","HRPVB_04_01","HRPVB","html-slider-response","321","494048","0.0-308.0-2.2","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","54.2"
"","471.3999999985099","HRPVB_01_00","HRPVB","html-button-response","322","494521","0.0-308.0-0.3","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","573","HRPVB_01_02","HRPVB","html-slider-response","323","495097","0.0-308.0-1.3","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","47.3"
"","575.8999999985099","HRPVB_01_01","HRPVB","html-slider-response","324","495674","0.0-308.0-2.3","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","45"
