"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":489}]","489","Instructions_01","PWb","instructions","627","739177","0.0-590.0","","",""
"","670.0999999977648","PWb_01","PWb","html-slider-response","628","739849","0.0-591.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","50","1"
"","855.4000000022352","PWb_02","PWb","html-slider-response","629","740707","0.0-592.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","50","1"
"","705.0999999977648","PWb_03","PWb","html-slider-response","630","741417","0.0-593.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","50","1"
"","707.3000000007451","PWb_04","PWb","html-slider-response","631","742127","0.0-594.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","50","1"
"","871.2000000029802","PWb_05","PWb","html-slider-response","632","743004","0.0-595.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","50","1"
"","572.2999999970198","PWb_06","PWb","html-slider-response","633","743583","0.0-596.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","50","1"
"","782.8000000007451","PWb_07","PWb","html-slider-response","634","744370","0.0-597.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","50","1"
"","803.8999999985099","PWb_08","PWb","html-slider-response","635","745178","0.0-598.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","50","1"
"","648.8999999985099","PWb_09","PWb","html-slider-response","636","745829","0.0-599.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","50","1"
"","892.3000000007451","PWb_10","PWb","html-slider-response","637","746725","0.0-600.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","50","1"
