"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":303}]","303","Instructions","IRI","instructions","387","211197","0.0-340.0","","",""
"","474.90500000002794","IRI_01","IRI","html-slider-response","388","211673","0.0-341.0","<div class='justified'>1.- Con cierta frecuencia sueño despierto y fantaseo sobre cosas que podrían pasarme.</div></br>","50","0"
"","426.5350000000617","IRI_02","IRI","html-slider-response","389","212101","0.0-342.0","<div class='justified'>2.- A menudo tengo sentimientos de compasión y preocupación hacia gente menos afortunada que yo.</div></br>","50","0"
"","434.545000000071","IRI_03","IRI","html-slider-response","390","212537","0.0-343.0","<div class='justified'>3.- A veces encuentro difícil ver las cosas desde el punto de vista de otros.</div></br>","50","0"
"","408.0999999996566","IRI_04","IRI","html-slider-response","391","212948","0.0-344.0","<div class='justified'>4.- A veces no me dan mucha lástima otras personas cuando tienen problemas.</div></br>","50","0"
"","424.34499999991385","IRI_05","IRI","html-slider-response","392","213374","0.0-345.0","<div class='justified'>5.- Realmente me siento “metido/a” en los sentimientos de los personajes de una novela.</div></br>","50","0"
"","403.8550000000396","IRI_06","IRI","html-slider-response","393","213779","0.0-346.0","<div class='justified'>6.- En situaciones de emergencia, me siento aprensivo e incómodo.</div></br>","50","0"
"","403.6249999999127","IRI_07","IRI","html-slider-response","394","214183","0.0-347.0","<div class='justified'>7.- Generalmente soy objetivo cuando veo una película o una obra de teatro y no me suelo “meter” completamente en ella.</div></br>","50","0"
"","412.07500000018626","IRI_08","IRI","html-slider-response","395","214597","0.0-348.0","<div class='justified'>8.- En un desacuerdo con otros, trato de ver las cosas desde el punto de vista de los demás antes de tomar una decisión.</div></br>","50","0"
"","433.2349999999569","IRI_09","IRI","html-slider-response","396","215031","0.0-349.0","<div class='justified'>9.- Cuando veo que se aprovechan de alguien, siento necesidad de protegerle.</div></br>","50","0"
"","390.570000000007","IRI_10","IRI","html-slider-response","397","215423","0.0-350.0","<div class='justified'>10.- A veces me siento indefenso/a cuando estoy en medio de una situación muy emotiva.</div></br>","50","0"
"","468.5999999996857","IRI_11","IRI","html-slider-response","398","215894","0.0-351.0","<div class='justified'>11.- A veces intento comprender mejor a mis amigos imaginando cómo ven las cosas desde su perspectiva.</div></br>","50","0"
"","385.81500000008964","IRI_12","IRI","html-slider-response","399","216281","0.0-352.0","<div class='justified'>12.- Es raro que yo me “meta” mucho en un buen libro o en una película.</div></br>","50","0"
"","398.2749999999942","IRI_13","IRI","html-slider-response","400","216681","0.0-353.0","<div class='justified'>13.- Cuando veo que alguien se hace daño, tiendo a permanecer tranquilo.</div></br>","50","0"
"","406.28999999992084","IRI_14","IRI","html-slider-response","401","217088","0.0-354.0","<div class='justified'>14.- Las desgracias de otros no suelen angustiarme mucho.</div></br>","50","0"
"","493.16499999986263","IRI_15","IRI","html-slider-response","402","217583","0.0-355.0","<div class='justified'>15.- Si estoy seguro/a que tengo la razón en algo, no pierdo mucho tiempo escuchando los argumentos de otras personas.</div></br>","50","0"
"","438.8100000001141","IRI_16","IRI","html-slider-response","403","218023","0.0-356.0","<div class='justified'>16.- Después de ver una obra de teatro o una película, me siento como si fuese uno de los protagonistas.</div></br>","50","0"
"","418.93000000025495","IRI_17","IRI","html-slider-response","404","218443","0.0-357.0","<div class='justified'>17.- Me asusta estar en una situación emocional tensa.</div></br>","50","0"
"","483.54999999993015","IRI_18","IRI","html-slider-response","405","218928","0.0-358.0","<div class='justified'>18.- Cuando veo que alguien está siendo tratado injustamente, no suelo sentir mucha pena por él.</div></br>","50","0"
"","410.39000000001397","IRI_19","IRI","html-slider-response","406","219340","0.0-359.0","<div class='justified'>19.- Generalmente soy bastante efectivo afrontando emergencias.</div></br>","50","0"
"","492.4849999997532","IRI_20","IRI","html-slider-response","407","219834","0.0-360.0","<div class='justified'>20.- A menudo me conmueven las cosas que veo que pasan.</div></br>","50","0"
"","450.4550000001327","IRI_21","IRI","html-slider-response","408","220289","0.0-361.0","<div class='justified'>21.- Creo que todas las cuestiones se pueden ver desde dos perspectivas e intento considerar ambas.</div></br>","50","0"
"","409.8599999997532","IRI_22","IRI","html-slider-response","409","220700","0.0-362.0","<div class='justified'>22.- Me describiría como una persona bastante sensible.</div></br>","50","0"
"","433.72000000000116","IRI_23","IRI","html-slider-response","410","221135","0.0-363.0","<div class='justified'>23.- Cuando veo una buena película, puedo ponerme muy fácilmente en el lugar del protagonista.</div></br>","50","0"
"","520.2649999996356","IRI_24","IRI","html-slider-response","411","221656","0.0-364.0","<div class='justified'>24.- Tiendo a perder el control en las emergencias.</div></br>","50","0"
"","450.2050000001036","IRI_25","IRI","html-slider-response","412","222108","0.0-365.0","<div class=""justified"">25.- Cuando estoy molesto con alguien, generalmente trato de ""ponerme en su pellejo"" durante un tiempo.</div></br>","50","0"
"","414.99500000008265","IRI_26","IRI","html-slider-response","413","222524","0.0-366.0","<div class='justified'>26.- Cuando estoy leyendo una novela o historia interesante, imagino cómo me sentiría si me estuviera pasando lo que ocurre en la historia.</div></br>","50","0"
"","400.8700000004028","IRI_27","IRI","html-slider-response","414","222926","0.0-367.0","<div class='justified'>27.- Cuando veo a alguien en una emergencia que necesita ayuda, pierdo el control.</div></br>","50","0"
"","388.855000000156","IRI_28","IRI","html-slider-response","415","223317","0.0-368.0","<div class='justified'>28.- Antes de criticar a alguien, intento imaginar cómo me sentiría yo si estuviera en su lugar.</div></br>","50","0"
