"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":246}]","246","Instructions","HRPVB","instructions","227","121006","0.0-239.0","","","","",""
"[{""page_index"":0,""viewing_time"":227}]","228","Instructions_02","HRPVB","instructions","228","121235","0.0-240.0","","","","",""
"","257.1800000005169","HRPVB_09_00","HRPVB","html-button-response","229","121494","0.0-241.0-0.0","Lesión de la vagina","0","Lesión de la vagina","",""
"","412.9400000001624","HRPVB_09_01","HRPVB","html-slider-response","230","121908","0.0-241.0-1.0","cesarea","","Lesión de la vagina; cesarea","50","45.9"
"","356.98499999943306","HRPVB_09_02","HRPVB","html-slider-response","231","122267","0.0-241.0-2.0","vaginal","","Lesión de la vagina; vaginal","50","48.1"
"","241.09000000044762","HRPVB_08_00","HRPVB","html-button-response","232","122509","0.0-241.0-0.1","Infección de la herida","0","Infección de la herida","",""
"","374.5900000003603","HRPVB_08_02","HRPVB","html-slider-response","233","122884","0.0-241.0-1.1","vaginal","","Infección de la herida; vaginal","50","51.4"
"","358.69499999989057","HRPVB_08_01","HRPVB","html-slider-response","234","123244","0.0-241.0-2.1","cesarea","","Infección de la herida; cesarea","50","47.6"
"","220.17000000050757","HRPVB_07_00","HRPVB","html-button-response","235","123465","0.0-241.0-0.2","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","363.3749999999127","HRPVB_07_02","HRPVB","html-slider-response","236","123830","0.0-241.0-1.2","vaginal","","Histerectomía (extracción del útero); vaginal","50","51.8"
"","357.1799999999639","HRPVB_07_01","HRPVB","html-slider-response","237","124189","0.0-241.0-2.2","cesarea","","Histerectomía (extracción del útero); cesarea","50","46.9"
"","228.38500000032946","HRPVB_06_00","HRPVB","html-button-response","238","124418","0.0-241.0-0.3","Paro cardíaco","0","Paro cardíaco","",""
"","363.45499999969616","HRPVB_06_01","HRPVB","html-slider-response","239","124783","0.0-241.0-1.3","cesarea","","Paro cardíaco; cesarea","50","45.8"
"","325.72000000072876","HRPVB_06_02","HRPVB","html-slider-response","240","125110","0.0-241.0-2.3","vaginal","","Paro cardíaco; vaginal","50","48.5"
"","210.18499999991036","HRPVB_10_00","HRPVB","html-button-response","241","125321","0.0-241.0-0.4","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","359.7450000006502","HRPVB_10_01","HRPVB","html-slider-response","242","125682","0.0-241.0-1.4","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","53.5"
"","375.24000000031083","HRPVB_10_02","HRPVB","html-slider-response","243","126058","0.0-241.0-2.4","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","45.7"
"","224.14500000013504","HRPVB_11_00","HRPVB","html-button-response","244","126284","0.0-241.0-0.5","Depresión post parto","0","Depresión post parto","",""
"","368.19500000002154","HRPVB_11_02","HRPVB","html-slider-response","245","126653","0.0-241.0-1.5","vaginal","","Depresión post parto; vaginal","50","45.1"
"","352.9049999997369","HRPVB_11_01","HRPVB","html-slider-response","246","127007","0.0-241.0-2.5","cesarea","","Depresión post parto; cesarea","50","48"
"","218.28499999993073","HRPVB_05_00","HRPVB","html-button-response","247","127227","0.0-241.0-0.6","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","343.98500000043714","HRPVB_05_01","HRPVB","html-slider-response","248","127572","0.0-241.0-1.6","cesarea","","Complicaciones de la anestesia; cesarea","50","55"
"","335.6400000002468","HRPVB_05_02","HRPVB","html-slider-response","249","127909","0.0-241.0-2.6","vaginal","","Complicaciones de la anestesia; vaginal","50","50.1"
"[{""page_index"":0,""viewing_time"":247}]","247","Instructions_01","HRPVB","instructions","250","128156","0.0-242.0","","","","",""
"","220.15999999985797","HRPVB_03_00","HRPVB","html-button-response","251","128377","0.0-243.0-0.0","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","387.72999999947206","HRPVB_03_02","HRPVB","html-slider-response","252","128766","0.0-243.0-1.0","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","54.2"
"","364.4550000008312","HRPVB_03_01","HRPVB","html-slider-response","253","129132","0.0-243.0-2.0","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","46.3"
"","223.30499999952735","HRPVB_01_00","HRPVB","html-button-response","254","129356","0.0-243.0-0.1","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","369.15499999938766","HRPVB_01_02","HRPVB","html-slider-response","255","129727","0.0-243.0-1.1","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","48.5"
"","371.19500000061817","HRPVB_01_01","HRPVB","html-slider-response","256","130099","0.0-243.0-2.1","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","51.5"
"","226.6200000003446","HRPVB_02_00","HRPVB","html-button-response","257","130327","0.0-243.0-0.2","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","363.06499999953667","HRPVB_02_01","HRPVB","html-slider-response","258","130691","0.0-243.0-1.2","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","50.1"
"","406.4600000001665","HRPVB_02_02","HRPVB","html-slider-response","259","131099","0.0-243.0-2.2","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","55"
"","232.21000000013737","HRPVB_04_00","HRPVB","html-button-response","260","131332","0.0-243.0-0.3","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","359.2650000000431","HRPVB_04_01","HRPVB","html-slider-response","261","131692","0.0-243.0-1.3","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","51.2"
"","348.4250000001339","HRPVB_04_02","HRPVB","html-slider-response","262","132042","0.0-243.0-2.3","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","48.8"
