"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":383},{""page_index"":1,""viewing_time"":337}]","720","Instructions_01","HRPVBpost","instructions","741","586548","0.0-771.0","","","","",""
"[{""page_index"":0,""viewing_time"":447}]","448","Instructions_02","HRPVBpost","instructions","742","586997","0.0-772.0","","","","",""
"","384.6000000014901","HRPVBpost_02_00","HRPVBpost","html-button-response","743","587384","0.0-773.0-0.0","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","532.5","HRPVBpost_02_02","HRPVBpost","html-slider-response","744","587919","0.0-773.0-1.0","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","54.6"
"","669.3000000007451","HRPVBpost_02_01","HRPVBpost","html-slider-response","745","588591","0.0-773.0-2.0","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","52.9"
"","431.8999999985099","HRPVBpost_01_00","HRPVBpost","html-button-response","746","589024","0.0-773.0-0.1","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","586.1999999992549","HRPVBpost_01_01","HRPVBpost","html-slider-response","747","589613","0.0-773.0-1.1","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","51.2"
"","497.79999999701977","HRPVBpost_01_02","HRPVBpost","html-slider-response","748","590114","0.0-773.0-2.1","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","48.2"
"","465.6000000014901","HRPVBpost_03_00","HRPVBpost","html-button-response","749","590586","0.0-773.0-0.2","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","573.3000000007451","HRPVBpost_03_01","HRPVBpost","html-slider-response","750","591162","0.0-773.0-1.2","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","47.7"
"","544.9000000022352","HRPVBpost_03_02","HRPVBpost","html-slider-response","751","591709","0.0-773.0-2.2","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","46.8"
"","459.5","HRPVBpost_04_00","HRPVBpost","html-button-response","752","592170","0.0-773.0-0.3","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","690.2999999970198","HRPVBpost_04_02","HRPVBpost","html-slider-response","753","592862","0.0-773.0-1.3","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","47.7"
