"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":286}]","286","Instructions","ERQ","instructions","195","123990","0.0-209.0","","",""
"","623.2450000002282","ERQ_01","ERQ","html-slider-response","196","124614","0.0-210.0","<div class='justified'>1. Cuando quiero sentir una emoción más positiva (como la alegría o la diversión), cambio lo que estoy pensando.</div></br>","50","1"
"","486.0399999997753","ERQ_02","ERQ","html-slider-response","197","125102","0.0-211.0","<div class='justified'>2. Mantengo mis emociones para mí mismo.</div></br>","50","1"
"","425.11500000000524","ERQ_03","ERQ","html-slider-response","198","125528","0.0-212.0","<div class='justified'>3. Cuando quiero sentir una emoción menos negativa (como tristeza o enojo), cambio lo que estoy pensando.</div></br>","50","1"
"","433.179999999993","ERQ_04","ERQ","html-slider-response","199","125962","0.0-213.0","<div class='justified'>4. Cuando siento emociones positivas, tengo cuidado de no expresarlas.</div></br>","50","1"
"","519.6899999996385","ERQ_05","ERQ","html-slider-response","200","126484","0.0-214.0","<div class='justified'>5. Cuando me enfrento a una situación estresante, me hago pensar en ello de una manera que me ayuda a mantener la calma.</div></br>","50","1"
"","399.1850000002014","ERQ_06","ERQ","html-slider-response","201","126884","0.0-215.0","<div class='justified'>6. Controlo mis emociones al no expresarlas.</div></br>","50","1"
"","396.6100000002334","ERQ_07","ERQ","html-slider-response","202","127282","0.0-216.0","<div class='justified'>7. Cuando quiero sentir una emoción más positiva, cambio la forma en que estoy pensando en la situación.</div></br>","50","1"
"","554.7350000001607","ERQ_08","ERQ","html-slider-response","203","127838","0.0-217.0","<div class='justified'>8. Controlo mis emociones cambiando la forma en que pienso acerca de la situación en la que estoy.</div></br>","50","1"
"","443.51499999992666","ERQ_09","ERQ","html-slider-response","204","128283","0.0-218.0","<div class='justified'>9. Cuando estoy sintiendo emociones negativas, me aseguro de no expresarlas.</div></br>","50","1"
"","406.25","ERQ_10","ERQ","html-slider-response","205","128690","0.0-219.0","<div class='justified'>10. Si quiero sentir una emoción menos negativa, cambio la forma en que pienso en la situación.</div></br>","50","1"
