"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":415}]","416","Instructions_01","SWBQ","instructions","668","543571","0.0-726.0","","",""
"","649.6999999992549","SWBQ_01","SWBQ","html-slider-response","669","544224","0.0-727.0","<div class='justified'>1. Siento amor por otras personas.</div></br>","3","3"
"","566.5999999977648","SWBQ_02","SWBQ","html-slider-response","670","544792","0.0-728.0","<div class='justified'>2. Siento una relación personal con lo Divino / Dios.</div></br>","3","1"
"","708.3000000007451","SWBQ_03","SWBQ","html-slider-response","671","545503","0.0-729.0","<div class='justified'>3. Siento lástima hacia los demás.</div></br>","3","1"
"","704.6999999992549","SWBQ_04","SWBQ","html-slider-response","672","546215","0.0-730.0","<div class='justified'>4. Siento una conexión con la naturaleza.</div></br>","3","2"
"","511.8999999985099","SWBQ_05","SWBQ","html-slider-response","673","546729","0.0-731.0","<div class='justified'>5. Tengo un sentido de identidad.</div></br>","3","3"
"","667.4000000022352","SWBQ_06","SWBQ","html-slider-response","674","547399","0.0-732.0","<div class='justified'>6. Adoro al Divino / Creador.</div></br>","3","1"
"","631.6999999992549","SWBQ_07","SWBQ","html-slider-response","675","548033","0.0-733.0","<div class='justified'>7. Siento asombro por una vista impresionante.</div></br>","3","1"
"","528.5","SWBQ_08","SWBQ","html-slider-response","676","548564","0.0-734.0","<div class='justified'>8. Me siento confiado entre las personas.</div></br>","3","4"
"","687.1999999992549","SWBQ_09","SWBQ","html-slider-response","677","549253","0.0-735.0","<div class='justified'>9. Siento autoconciencia.</div></br>","3","3"
"","609.6000000014901","SWBQ_10","SWBQ","html-slider-response","678","549865","0.0-736.0","<div class='justified'>10. Siento unidad con la naturaleza.</div></br>","3","5"
"","512.7000000029802","SWBQ_11","SWBQ","html-slider-response","679","550381","0.0-737.0","<div class='justified'>11. Siento unidad con lo Divino / Dios.</div></br>","3","4"
"","620.1999999992549","SWBQ_12","SWBQ","html-slider-response","680","551003","0.0-738.0","<div class='justified'>12. Siento armonía con el medio ambiente.</div></br>","3","2"
"","603","SWBQ_13","SWBQ","html-slider-response","681","551608","0.0-739.0","<div class='justified'>13. Siento paz con lo Divino / Dios.</div></br>","3","1"
"","534.6000000014901","SWBQ_14","SWBQ","html-slider-response","682","552144","0.0-740.0","<div class='justified'>14. Siento alegría en la vida.</div></br>","3","4"
"","626.1999999992549","SWBQ_15","SWBQ","html-slider-response","683","552773","0.0-741.0","<div class='justified'>15. Siento que la oración enriquece mi vida.</div></br>","3","5"
"","619.6000000014901","SWBQ_16","SWBQ","html-slider-response","684","553395","0.0-742.0","<div class='justified'>16. Siento paz interior.</div></br>","3","1"
"","587.3000000007451","SWBQ_17","SWBQ","html-slider-response","685","553985","0.0-743.0","<div class='justified'>17. Siento respeto por los demás.</div></br>","3","3"
"","647.6000000014901","SWBQ_18","SWBQ","html-slider-response","686","554634","0.0-744.0","<div class='justified'>18. Siento que la vida tiene sentido.</div></br>","3","4"
"","642.1999999992549","SWBQ_19","SWBQ","html-slider-response","687","555280","0.0-745.0","<div class='justified'>19. Siento amabilidad hacia otras personas.</div></br>","3","1"
"","612.2000000029802","SWBQ_20","SWBQ","html-slider-response","688","555896","0.0-746.0","<div class='justified'>20. Siento 'magia' en el medio ambiente.</div></br>","3","1"
"","944.1000000014901","SWBQ_21","SWBQ","html-slider-response","689","556843","0.0-747.0","<div class='justified'>21. Siento una conexión entre mí y los demás.</div></br>","3","3"
"","1028.1000000014901","SWBQ_22","SWBQ","html-slider-response","690","557876","0.0-748.0","<div class='justified'>22. Siento asombro hacia naturaleza.</div></br>","3","2"
"","723.6999999992549","SWBQ_23","SWBQ","html-slider-response","691","558602","0.0-749.0","<div class='justified'>23. Siento que vivo en armonía con los demás.</div></br>","3","1"
"","557.1999999992549","SWBQ_24","SWBQ","html-slider-response","692","559161","0.0-750.0","<div class='justified'>24. Me siento en armonía con la naturaleza.</div></br>","3","3"
"","484.0999999977648","SWBQ_25","SWBQ","html-slider-response","693","559647","0.0-751.0","<div class='justified'>25. Siento fuerza interior.</div></br>","3","4"
"","646","SWBQ_26","SWBQ","html-slider-response","694","560296","0.0-752.0","<div class='justified'>26. Siento que confío en las personas.</div></br>","3","3"
