"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":281}]","282","Instructions","EAR","instructions","176","102139","0.0-190.0","",""
"","642","EAR_01","EAR","survey-multi-choice-vertical","177","102784","0.0-191.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","695","EAR_02","EAR","survey-multi-choice-vertical","178","103481","0.0-192.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy en desacuerdo""}"
"","674","EAR_03","EAR","survey-multi-choice-vertical","179","104159","0.0-193.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","687","EAR_04","EAR","survey-multi-choice-vertical","180","104848","0.0-194.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" Muy en desacuerdo""}"
"","605","EAR_05","EAR","survey-multi-choice-vertical","181","105454","0.0-195.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","598","EAR_06","EAR","survey-multi-choice-vertical","182","106054","0.0-196.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","674","EAR_07","EAR","survey-multi-choice-vertical","183","106730","0.0-197.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","570","EAR_08","EAR","survey-multi-choice-vertical","184","107303","0.0-198.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","706","EAR_09","EAR","survey-multi-choice-vertical","185","108011","0.0-199.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" Muy en desacuerdo""}"
"","575","EAR_10","EAR","survey-multi-choice-vertical","186","108588","0.0-200.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy en desacuerdo""}"
