"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":493},{""page_index"":1,""viewing_time"":449}]","943","Instructions_01","HRPVBpost","instructions","326","481002","0.0-310.0","","","","",""
"[{""page_index"":0,""viewing_time"":419}]","419","Instructions_02","HRPVBpost","instructions","327","481422","0.0-311.0","","","","",""
"","344.80000000074506","HRPVBpost_07_00","HRPVBpost","html-button-response","328","481769","0.0-312.0-0.0","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","834","HRPVBpost_07_02","HRPVBpost","html-slider-response","329","482605","0.0-312.0-1.0","vaginal","","Histerectomía (extracción del útero); vaginal","50","45.4"
"","640","HRPVBpost_07_01","HRPVBpost","html-slider-response","330","483247","0.0-312.0-2.0","cesarea","","Histerectomía (extracción del útero); cesarea","50","49.3"
"","369.9000000022352","HRPVBpost_06_00","HRPVBpost","html-button-response","331","483620","0.0-312.0-0.1","Paro cardíaco","0","Paro cardíaco","",""
"","820.5","HRPVBpost_06_02","HRPVBpost","html-slider-response","332","484443","0.0-312.0-1.1","vaginal","","Paro cardíaco; vaginal","50","54.4"
"","739.4000000022352","HRPVBpost_06_01","HRPVBpost","html-slider-response","333","485185","0.0-312.0-2.1","cesarea","","Paro cardíaco; cesarea","50","49.6"
"","347.6000000014901","HRPVBpost_08_00","HRPVBpost","html-button-response","334","485534","0.0-312.0-0.2","Infección de la herida","0","Infección de la herida","",""
"","578.7000000029802","HRPVBpost_08_01","HRPVBpost","html-slider-response","335","486115","0.0-312.0-1.2","cesarea","","Infección de la herida; cesarea","50","47.3"
"","778.1999999992549","HRPVBpost_08_02","HRPVBpost","html-slider-response","336","486896","0.0-312.0-2.2","vaginal","","Infección de la herida; vaginal","50","53.6"
"","405.3999999985099","HRPVBpost_10_00","HRPVBpost","html-button-response","337","487303","0.0-312.0-0.3","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","606.3000000007451","HRPVBpost_10_01","HRPVBpost","html-slider-response","338","487912","0.0-312.0-1.3","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","46.3"
"","787.8000000007451","HRPVBpost_10_02","HRPVBpost","html-slider-response","339","488703","0.0-312.0-2.3","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","50.4"
"","379.30000000074506","HRPVBpost_11_00","HRPVBpost","html-button-response","340","489085","0.0-312.0-0.4","Depresión post parto","0","Depresión post parto","",""
"","517.8000000007451","HRPVBpost_11_01","HRPVBpost","html-slider-response","341","489605","0.0-312.0-1.4","cesarea","","Depresión post parto; cesarea","50","51.9"
"","552.6000000014901","HRPVBpost_11_02","HRPVBpost","html-slider-response","342","490159","0.0-312.0-2.4","vaginal","","Depresión post parto; vaginal","50","48.3"
"","480.19999999925494","HRPVBpost_05_00","HRPVBpost","html-button-response","343","490641","0.0-312.0-0.5","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","664.9000000022352","HRPVBpost_05_02","HRPVBpost","html-slider-response","344","491309","0.0-312.0-1.5","vaginal","","Complicaciones de la anestesia; vaginal","50","49.1"
"","581.8999999985099","HRPVBpost_05_01","HRPVBpost","html-slider-response","345","491893","0.0-312.0-2.5","cesarea","","Complicaciones de la anestesia; cesarea","50","46.6"
"","431.30000000074506","HRPVBpost_09_00","HRPVBpost","html-button-response","346","492326","0.0-312.0-0.6","Lesión de la vagina","0","Lesión de la vagina","",""
"","686.3999999985099","HRPVBpost_09_02","HRPVBpost","html-slider-response","347","493014","0.0-312.0-1.6","vaginal","","Lesión de la vagina; vaginal","50","51.3"
"","572.6000000014901","HRPVBpost_09_01","HRPVBpost","html-slider-response","348","493589","0.0-312.0-2.6","cesarea","","Lesión de la vagina; cesarea","50","53.9"
"[{""page_index"":0,""viewing_time"":338}]","339","Instructions_02","HRPVBpost","instructions","349","493929","0.0-313.0","","","","",""
"","490.6000000014901","HRPVBpost_04_00","HRPVBpost","html-button-response","350","494422","0.0-314.0-0.0","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","655","HRPVBpost_04_02","HRPVBpost","html-slider-response","351","495079","0.0-314.0-1.0","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","47.5"
"","537.5","HRPVBpost_04_01","HRPVBpost","html-slider-response","352","495618","0.0-314.0-2.0","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","52.3"
"","335","HRPVBpost_01_00","HRPVBpost","html-button-response","353","495954","0.0-314.0-0.1","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","723","HRPVBpost_01_01","HRPVBpost","html-slider-response","354","496680","0.0-314.0-1.1","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","53.2"
"","619.5","HRPVBpost_01_02","HRPVBpost","html-slider-response","355","497301","0.0-314.0-2.1","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","52.2"
"","338.0999999977648","HRPVBpost_03_00","HRPVBpost","html-button-response","356","497641","0.0-314.0-0.2","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","686.3999999985099","HRPVBpost_03_02","HRPVBpost","html-slider-response","357","498330","0.0-314.0-1.2","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","46.3"
"","666.0999999977648","HRPVBpost_03_01","HRPVBpost","html-slider-response","358","499002","0.0-314.0-2.2","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","48.6"
"","339.29999999701977","HRPVBpost_02_00","HRPVBpost","html-button-response","359","499343","0.0-314.0-0.3","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","558.2999999970198","HRPVBpost_02_02","HRPVBpost","html-slider-response","360","499903","0.0-314.0-1.3","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","51"
"","871.8000000007451","HRPVBpost_02_01","HRPVBpost","html-slider-response","361","500777","0.0-314.0-2.3","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","54.9"
