"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":369}]","369","Instructions","REI40","instructions","639","366420","0.0-599.0","","",""
"","480.13500000024214","REI40_40","REI40","html-slider-response","640","366902","0.0-600.0","<div class='justified'>Me gustaría mucho aprender nuevas formas de pensar.</div></br>","50","1"
"","439.24500000005355","REI40_11","REI40","html-slider-response","641","367343","0.0-601.0","<div class='justified'>Disfruto resolviendo problemas que requieren pensar mucho.</div></br>","50","1"
"","438.7200000000885","REI40_35","REI40","html-slider-response","642","367783","0.0-602.0","<div class='justified'>Tiendo a usar mi corazón como guía para mis acciones.</div></br>","50","1"
"","456.5649999999441","REI40_32","REI40","html-slider-response","643","368241","0.0-603.0","<div class='justified'>Disfruto pensando en términos abstractos.</div></br>","50","1"
"","597.5149999999558","REI40_04","REI40","html-slider-response","644","368840","0.0-604.0","<div class='justified'>Generalmente, no dependo de mis sentimientos para tomar decisiones.</div></br>","50","1"
"","450.62999999983003","REI40_16","REI40","html-slider-response","645","369292","0.0-605.0","<div class='justified'>No quisiera depender de alguien que se describa a sí mismo como intuitivo.</div></br>","50","1"
"","415.48499999998603","REI40_37","REI40","html-slider-response","646","369708","0.0-606.0","<div class='justified'>Casi nunca me equivoco cuando escucho mis sentimientos más profundos para encontrar una respuesta.</div></br>","50","1"
"","449.3000000002212","REI40_39","REI40","html-slider-response","647","370159","0.0-607.0","<div class='justified'>La intuición puede ser una forma útil para resolver problemas.</div></br>","50","1"
"","440.5599999999977","REI40_17","REI40","html-slider-response","648","370601","0.0-608.0","<div class='justified'>generalmente usar la lógica me sirve para resolver mis problemas.</div></br>","50","1"
"","405.3000000003376","REI40_31","REI40","html-slider-response","649","371008","0.0-609.0","<div class='justified'>Creo que hay veces en que uno debería confiar en su intuición.</div></br>","50","1"
"","423.0800000000163","REI40_30","REI40","html-slider-response","650","371433","0.0-610.0","<div class='justified'>No soy muy bueno resolviendo problemas que requieren un análisis lógico minucioso.</div></br>","50","1"
"","434.8450000002631","REI40_22","REI40","html-slider-response","651","371869","0.0-611.0","<div class='justified'>Razonar las cosas cuidadosamente, no es uno de mis puntos fuertes.</div></br>","50","1"
"","423.11000000016065","REI40_28","REI40","html-slider-response","652","372293","0.0-612.0","<div class='justified'>No me gusta tener que pensar mucho.</div></br>","50","1"
"","411.7200000000885","REI40_09","REI40","html-slider-response","653","372706","0.0-613.0","<div class='justified'>No soy una persona que piense de manera muy analítica.</div></br>","50","1"
"","426.0950000002631","REI40_18","REI40","html-slider-response","654","373134","0.0-614.0","<div class='justified'>Disfruto de los desafíos intelectuales.</div></br>","50","1"
"","402.4399999998277","REI40_06","REI40","html-slider-response","655","373537","0.0-615.0","<div class='justified'>Cuando se trata de confiar en la gente, usualmente me baso en mis corazonadas.</div></br>","50","1"
"","404.2750000003143","REI40_05","REI40","html-slider-response","656","373943","0.0-616.0","<div class='justified'>No tengo problema en pensar las cosas con claridad.</div></br>","50","1"
"","434.66999999963446","REI40_33","REI40","html-slider-response","657","374379","0.0-617.0","<div class='justified'>Generalmente mis intuiciones me sirven para resolver mis problemas.</div></br>","50","1"
"","432.58500000002095","REI40_29","REI40","html-slider-response","658","374813","0.0-618.0","<div class='justified'>No tengo muy buena intuición.</div></br>","50","1"
"","446.8299999998417","REI40_15","REI40","html-slider-response","659","375261","0.0-619.0","<div class='justified'>Para mí es suficiente conocer la respuesta sin tener que entender el razonamiento detrás.</div></br>","50","1"
"","422.0350000000326","REI40_34","REI40","html-slider-response","660","375684","0.0-620.0","<div class='justified'>No razono bajo presión.</div></br>","50","1"
"","409.52000000019325","REI40_02","REI40","html-slider-response","661","376095","0.0-621.0","<div class='justified'>Si me basara en mis corazonadas, me equivocaría seguido.</div></br>","50","1"
"","436.72999999992317","REI40_26","REI40","html-slider-response","662","376534","0.0-622.0","<div class='justified'>Pienso de manera lógica.</div></br>","50","1"
"","440.4049999998533","REI40_21","REI40","html-slider-response","663","376975","0.0-623.0","<div class='justified'>Probablemente, mis juicios apresurados no son tan buenos como los de la mayoría de la gente.</div></br>","50","1"
"","429.4100000002072","REI40_01","REI40","html-slider-response","664","377406","0.0-624.0","<div class='justified'>No soy tan bueno/a resolviendo problemas complicados.</div></br>","50","1"
