"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":348}]","348","Instructions","PWb","instructions","598","348926","0.0-558.0","","",""
"","491.30999999988126","PWb_01","PWb","html-slider-response","599","349422","0.0-559.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","50","1"
"","423.159999999858","PWb_02","PWb","html-slider-response","600","349846","0.0-560.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","50","1"
"","435.4650000000256","PWb_03","PWb","html-slider-response","601","350283","0.0-561.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","50","1"
"","453.8550000002142","PWb_04","PWb","html-slider-response","602","350738","0.0-562.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","50","1"
"","435.20500000024913","PWb_05","PWb","html-slider-response","603","351175","0.0-563.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","50","1"
"","442.660000000149","PWb_06","PWb","html-slider-response","604","351619","0.0-564.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","50","1"
"","415.5600000003469","PWb_07","PWb","html-slider-response","605","352035","0.0-565.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","50","1"
"","420.42499999981374","PWb_08","PWb","html-slider-response","606","352457","0.0-566.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","50","1"
"","452.4149999997462","PWb_09","PWb","html-slider-response","607","352911","0.0-567.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","50","1"
"","460.52000000007683","PWb_10","PWb","html-slider-response","608","353373","0.0-568.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","50","1"
"","413.0199999999604","PWb_11","PWb","html-slider-response","609","353787","0.0-569.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","50","1"
"","439.35000000009313","PWb_12","PWb","html-slider-response","610","354228","0.0-570.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","50","1"
"","439.8599999999278","PWb_13","PWb","html-slider-response","611","354669","0.0-571.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","50","1"
