"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":377}]","377","Instructions_01","OTRASRELIG","instructions","363","308784","0.0-398.0","","",""
"","585","OTRASRELIG_01","OTRASRELIG","html-slider-response","364","309372","0.0-399.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","3","8"
"","674","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","365","310049","0.0-400.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" No""}"
"","679","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","366","310731","0.0-401.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" No""}"
"","647","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","367","311381","0.0-402.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" Sí""}"
"","797","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","368","312182","0.0-403.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" No""}"
"","930","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","369","313117","0.0-404.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" Religioso(a), Católico(a)""}"
"","982","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","370","314107","0.0-406.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" Protestante (evangélico(a))""}"
"","1145","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","371","315257","0.0-408.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" Casi nadie o nadie""}"
"","1293","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","372","316557","0.0-409.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Nunca, o practicamente nunca""}"
