"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":420}]","420","Instructions_01","PWb","instructions","433","369761","0.0-477.0","","",""
"","635.6000000014901","PWb_01","PWb","html-slider-response","434","370400","0.0-478.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","3","1"
"","512.6999999992549","PWb_02","PWb","html-slider-response","435","370914","0.0-479.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","3","2"
"","587.6000000014901","PWb_03","PWb","html-slider-response","436","371504","0.0-480.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","3","3"
"","638","PWb_04","PWb","html-slider-response","437","372144","0.0-481.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","3","1"
"","484.4000000022352","PWb_05","PWb","html-slider-response","438","372630","0.0-482.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","3","1"
"","633","PWb_06","PWb","html-slider-response","439","373266","0.0-483.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","3","4"
"","642.0999999977648","PWb_07","PWb","html-slider-response","440","373911","0.0-484.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","3","3"
"","513.3999999985099","PWb_08","PWb","html-slider-response","441","374426","0.0-485.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","3","5"
"","599.8000000007451","PWb_09","PWb","html-slider-response","442","375029","0.0-486.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","3","4"
"","640.5","PWb_10","PWb","html-slider-response","443","375676","0.0-487.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","3","2"
"","537.9000000022352","PWb_11","PWb","html-slider-response","444","376216","0.0-488.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","3","1"
"","608","PWb_12","PWb","html-slider-response","445","376826","0.0-489.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","3","4"
"","640.8000000007451","PWb_13","PWb","html-slider-response","446","377469","0.0-490.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","3","5"
"","503.30000000074506","PWb_14","PWb","html-slider-response","447","377974","0.0-491.0","<div class='justified'>14.- Siento que mis amistades me aportan muchas cosas.</div></br>","3","1"
"","684.8999999985099","PWb_15","PWb","html-slider-response","448","378661","0.0-492.0","<div class='justified'>15.- Tiendo a estar influenciado/a por la gente con fuertes convicciones.</div></br>","3","6"
