"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":331}]","331","Instructions_01","OTRASRELIG","instructions","534","709050","0.0-493.0","","",""
"","846.8000000007451","OTRASRELIG_01","OTRASRELIG","html-slider-response","535","709902","0.0-494.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","50","1"
"","800","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","536","710710","0.0-495.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" Sí""}"
"","776","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","537","711488","0.0-496.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" Sí""}"
"","659","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","538","712150","0.0-497.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" No""}"
"","636","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","539","712788","0.0-498.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" No""}"
"","1226","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","540","714021","0.0-499.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" Religioso(a), de otra afiliación.""}"
"","501","OTRASRELIG_07","OTRASRELIG","survey-text","541","714525","0.0-500.0-0.0","{""Q0"":""¿Cuál es su religión?""}","","{""Q0"":""HrTLw4B12""}"
"","1137","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","542","715670","0.0-501.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" Protestante (evangélico(a))""}"
"","1072","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","543","716749","0.0-503.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" Hartos""}"
"","1489","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","544","718245","0.0-504.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Menos de una vez al año""}"
