"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":309},{""page_index"":1,""viewing_time"":280}]","589","Instructions","HRPVBpost","instructions","295","168007","0.0-278.0","","","","",""
"[{""page_index"":0,""viewing_time"":332}]","332","Instructions_01","HRPVBpost","instructions","296","168340","0.0-279.0","","","","",""
"","262.40999999979977","HRPVBpost_01_00","HRPVBpost","html-button-response","297","168604","0.0-280.0-0.0","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","455.6050000000978","HRPVBpost_01_01","HRPVBpost","html-slider-response","298","169062","0.0-280.0-1.0","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","48"
"","426.8649999999034","HRPVBpost_01_02","HRPVBpost","html-slider-response","299","169491","0.0-280.0-2.0","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","48.3"
"","267.38499999963096","HRPVBpost_02_00","HRPVBpost","html-button-response","300","169759","0.0-280.0-0.1","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","423.8550000000105","HRPVBpost_02_01","HRPVBpost","html-slider-response","301","170184","0.0-280.0-1.1","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","46.9"
"","405.8749999999418","HRPVBpost_02_02","HRPVBpost","html-slider-response","302","170591","0.0-280.0-2.1","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","53.5"
"","243.33000000022002","HRPVBpost_04_00","HRPVBpost","html-button-response","303","170835","0.0-280.0-0.2","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","421.8499999997439","HRPVBpost_04_02","HRPVBpost","html-slider-response","304","171259","0.0-280.0-1.2","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","54.6"
"","407.1250000001746","HRPVBpost_04_01","HRPVBpost","html-slider-response","305","171667","0.0-280.0-2.2","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","51"
"","269.64999999973224","HRPVBpost_03_00","HRPVBpost","html-button-response","306","171938","0.0-280.0-0.3","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","420.3200000001816","HRPVBpost_03_02","HRPVBpost","html-slider-response","307","172360","0.0-280.0-1.3","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","53.5"
"","389.3700000003155","HRPVBpost_03_01","HRPVBpost","html-slider-response","308","172751","0.0-280.0-2.3","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","47.9"
"[{""page_index"":0,""viewing_time"":248}]","248","Instructions_02","HRPVBpost","instructions","309","173000","0.0-281.0","","","","",""
"","256.8900000001013","HRPVBpost_09_00","HRPVBpost","html-button-response","310","173258","0.0-282.0-0.0","Lesión de la vagina","0","Lesión de la vagina","",""
"","387.08999999970547","HRPVBpost_09_02","HRPVBpost","html-slider-response","311","173646","0.0-282.0-1.0","vaginal","","Lesión de la vagina; vaginal","50","51.2"
"","383.5600000002305","HRPVBpost_09_01","HRPVBpost","html-slider-response","312","174031","0.0-282.0-2.0","cesarea","","Lesión de la vagina; cesarea","50","52.8"
"","256.4500000003027","HRPVBpost_05_00","HRPVBpost","html-button-response","313","174288","0.0-282.0-0.1","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","384.84500000003027","HRPVBpost_05_02","HRPVBpost","html-slider-response","314","174675","0.0-282.0-1.1","vaginal","","Complicaciones de la anestesia; vaginal","50","49"
"","395.9400000003516","HRPVBpost_05_01","HRPVBpost","html-slider-response","315","175072","0.0-282.0-2.1","cesarea","","Complicaciones de la anestesia; cesarea","50","46.9"
"","251.44500000032713","HRPVBpost_07_00","HRPVBpost","html-button-response","316","175324","0.0-282.0-0.2","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","405.52999999999884","HRPVBpost_07_02","HRPVBpost","html-slider-response","317","175731","0.0-282.0-1.2","vaginal","","Histerectomía (extracción del útero); vaginal","50","48.4"
