"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":360}]","361","Instructions_01","HRPVB","instructions","703","565857","0.0-764.0","","","","",""
"[{""page_index"":0,""viewing_time"":331}]","331","Instructions_02","HRPVB","instructions","704","566189","0.0-765.0","","","","",""
"","385.0999999977648","HRPVB_03_00","HRPVB","html-button-response","705","566578","0.0-766.0-0.0","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","671.6999999992549","HRPVB_03_01","HRPVB","html-slider-response","706","567254","0.0-766.0-1.0","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","50.3"
"","487","HRPVB_03_02","HRPVB","html-slider-response","707","567744","0.0-766.0-2.0","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","51.2"
"","289.19999999925494","HRPVB_01_00","HRPVB","html-button-response","708","568035","0.0-766.0-0.1","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","698.1999999992549","HRPVB_01_02","HRPVB","html-slider-response","709","568736","0.0-766.0-1.1","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","45.8"
"","625.2999999970198","HRPVB_01_01","HRPVB","html-slider-response","710","569363","0.0-766.0-2.1","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","47.7"
"","348.30000000074506","HRPVB_04_00","HRPVB","html-button-response","711","569714","0.0-766.0-0.2","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","604.6999999992549","HRPVB_04_01","HRPVB","html-slider-response","712","570321","0.0-766.0-1.2","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","54.2"
"","628.3000000007451","HRPVB_04_02","HRPVB","html-slider-response","713","570952","0.0-766.0-2.2","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","47.7"
"","350.9000000022352","HRPVB_02_00","HRPVB","html-button-response","714","571305","0.0-766.0-0.3","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","583.6999999992549","HRPVB_02_01","HRPVB","html-slider-response","715","571891","0.0-766.0-1.3","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","48.1"
"","671.1999999992549","HRPVB_02_02","HRPVB","html-slider-response","716","572564","0.0-766.0-2.3","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","49.3"
"[{""page_index"":0,""viewing_time"":329}]","330","Instructions_02","HRPVB","instructions","717","572895","0.0-767.0","","","","",""
"","340.30000000074506","HRPVB_05_00","HRPVB","html-button-response","718","573237","0.0-768.0-0.0","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","615.6999999992549","HRPVB_05_02","HRPVB","html-slider-response","719","573856","0.0-768.0-1.0","vaginal","","Complicaciones de la anestesia; vaginal","50","50.3"
"","628.6999999992549","HRPVB_05_01","HRPVB","html-slider-response","720","574488","0.0-768.0-2.0","cesarea","","Complicaciones de la anestesia; cesarea","50","51.2"
"","333.8999999985099","HRPVB_08_00","HRPVB","html-button-response","721","574823","0.0-768.0-0.1","Infección de la herida","0","Infección de la herida","",""
"","638.1999999992549","HRPVB_08_01","HRPVB","html-slider-response","722","575464","0.0-768.0-1.1","cesarea","","Infección de la herida; cesarea","50","45.8"
"","676.7000000029802","HRPVB_08_02","HRPVB","html-slider-response","723","576146","0.0-768.0-2.1","vaginal","","Infección de la herida; vaginal","50","47.7"
"","327.80000000074506","HRPVB_09_00","HRPVB","html-button-response","724","576476","0.0-768.0-0.2","Lesión de la vagina","0","Lesión de la vagina","",""
