"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":469}]","469","Instructions_01","HRPVB","instructions","289","461618","0.0-304.0","","","","",""
"[{""page_index"":0,""viewing_time"":421}]","421","Instructions_02","HRPVB","instructions","290","462040","0.0-305.0","","","","",""
"","327.4000000022352","HRPVB_08_00","HRPVB","html-button-response","291","462371","0.0-306.0-0.0","Infección de la herida","0","Infección de la herida","",""
"","582.3000000007451","HRPVB_08_01","HRPVB","html-slider-response","292","462958","0.0-306.0-1.0","cesarea","","Infección de la herida; cesarea","50","47.7"
"","724.1000000014901","HRPVB_08_02","HRPVB","html-slider-response","293","463684","0.0-306.0-2.0","vaginal","","Infección de la herida; vaginal","50","48.4"
"","351.1000000014901","HRPVB_10_00","HRPVB","html-button-response","294","464037","0.0-306.0-0.1","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","604.8999999985099","HRPVB_10_01","HRPVB","html-slider-response","295","464643","0.0-306.0-1.1","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","48.4"
"","605.3999999985099","HRPVB_10_02","HRPVB","html-slider-response","296","465251","0.0-306.0-2.1","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","46.3"
"","458.3999999985099","HRPVB_05_00","HRPVB","html-button-response","297","465712","0.0-306.0-0.2","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","576.5","HRPVB_05_02","HRPVB","html-slider-response","298","466291","0.0-306.0-1.2","vaginal","","Complicaciones de la anestesia; vaginal","50","53.5"
"","588.5","HRPVB_05_01","HRPVB","html-slider-response","299","466881","0.0-306.0-2.2","cesarea","","Complicaciones de la anestesia; cesarea","50","53.4"
"","510","HRPVB_09_00","HRPVB","html-button-response","300","467393","0.0-306.0-0.3","Lesión de la vagina","0","Lesión de la vagina","",""
"","611.4000000022352","HRPVB_09_02","HRPVB","html-slider-response","301","468006","0.0-306.0-1.3","vaginal","","Lesión de la vagina; vaginal","50","50.1"
"","558.5","HRPVB_09_01","HRPVB","html-slider-response","302","468566","0.0-306.0-2.3","cesarea","","Lesión de la vagina; cesarea","50","52.9"
"","338.80000000074506","HRPVB_07_00","HRPVB","html-button-response","303","468906","0.0-306.0-0.4","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","697.8999999985099","HRPVB_07_02","HRPVB","html-slider-response","304","469606","0.0-306.0-1.4","vaginal","","Histerectomía (extracción del útero); vaginal","50","45.8"
"","456.29999999701977","HRPVB_07_01","HRPVB","html-slider-response","305","470064","0.0-306.0-2.4","cesarea","","Histerectomía (extracción del útero); cesarea","50","52.1"
"","282.5","HRPVB_11_00","HRPVB","html-button-response","306","470349","0.0-306.0-0.5","Depresión post parto","0","Depresión post parto","",""
"","614.3000000007451","HRPVB_11_01","HRPVB","html-slider-response","307","470965","0.0-306.0-1.5","cesarea","","Depresión post parto; cesarea","50","53.4"
"","550.8999999985099","HRPVB_11_02","HRPVB","html-slider-response","308","471518","0.0-306.0-2.5","vaginal","","Depresión post parto; vaginal","50","45.4"
"","324.79999999701977","HRPVB_06_00","HRPVB","html-button-response","309","471844","0.0-306.0-0.6","Paro cardíaco","0","Paro cardíaco","",""
"","492.19999999925494","HRPVB_06_01","HRPVB","html-slider-response","310","472338","0.0-306.0-1.6","cesarea","","Paro cardíaco; cesarea","50","54.4"
"","680.6000000014901","HRPVB_06_02","HRPVB","html-slider-response","311","473020","0.0-306.0-2.6","vaginal","","Paro cardíaco; vaginal","50","45.5"
"[{""page_index"":0,""viewing_time"":349}]","349","Instructions_02","HRPVB","instructions","312","473370","0.0-307.0","","","","",""
"","328.5","HRPVB_01_00","HRPVB","html-button-response","313","473700","0.0-308.0-0.0","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","480.5","HRPVB_01_01","HRPVB","html-slider-response","314","474182","0.0-308.0-1.0","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","48.5"
"","620.5999999977648","HRPVB_01_02","HRPVB","html-slider-response","315","474804","0.0-308.0-2.0","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","50.4"
"","402.5","HRPVB_02_00","HRPVB","html-button-response","316","475208","0.0-308.0-0.1","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","631.4000000022352","HRPVB_02_02","HRPVB","html-slider-response","317","475842","0.0-308.0-1.1","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","45.9"
"","732.6999999992549","HRPVB_02_01","HRPVB","html-slider-response","318","476577","0.0-308.0-2.1","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","47.3"
"","420.1000000014901","HRPVB_03_00","HRPVB","html-button-response","319","476999","0.0-308.0-0.2","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","524.6000000014901","HRPVB_03_01","HRPVB","html-slider-response","320","477526","0.0-308.0-1.2","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","47.2"
"","579.1999999992549","HRPVB_03_02","HRPVB","html-slider-response","321","478107","0.0-308.0-2.2","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","50.7"
"","453.6000000014901","HRPVB_04_00","HRPVB","html-button-response","322","478562","0.0-308.0-0.3","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","688.8000000007451","HRPVB_04_01","HRPVB","html-slider-response","323","479254","0.0-308.0-1.3","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","46.7"
"","578.6999999992549","HRPVB_04_02","HRPVB","html-slider-response","324","479835","0.0-308.0-2.3","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","49.1"
