"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":282}]","282","Instructions","REI40","instructions","602","302215","0.0-562.0","","",""
"","405.2549999996554","REI40_08","REI40","html-slider-response","603","302622","0.0-563.0","<div class='justified'>Me gusta confiar en mis primeras impresiones.</div></br>","50","1"
"","395.635000000766","REI40_16","REI40","html-slider-response","604","303019","0.0-564.0","<div class='justified'>No quisiera depender de alguien que se describa a sí mismo como intuitivo.</div></br>","50","1"
"","406.8050000005169","REI40_37","REI40","html-slider-response","605","303427","0.0-565.0","<div class='justified'>Casi nunca me equivoco cuando escucho mis sentimientos más profundos para encontrar una respuesta.</div></br>","50","1"
"","388.6299999994808","REI40_20","REI40","html-slider-response","606","303817","0.0-566.0","<div class='justified'>Frecuentemente sigo mi instinto cuando decido qué hacer.</div></br>","50","1"
"","371.0900000005495","REI40_12","REI40","html-slider-response","607","304190","0.0-567.0","<div class='justified'>Creo que es una tontería tomar decisiones basadas en los sentimientos.</div></br>","50","1"
"","368.6500000003143","REI40_34","REI40","html-slider-response","608","304560","0.0-568.0","<div class='justified'>No razono bajo presión.</div></br>","50","1"
"","371.1199999998207","REI40_07","REI40","html-slider-response","609","304932","0.0-569.0","<div class='justified'>Pensar no es para mi una actividad agradable.</div></br>","50","1"
"","381.695000000007","REI40_28","REI40","html-slider-response","610","305315","0.0-570.0","<div class='justified'>No me gusta tener que pensar mucho.</div></br>","50","1"
"","397.3400000013062","REI40_31","REI40","html-slider-response","611","305714","0.0-571.0","<div class='justified'>Creo que hay veces en que uno debería confiar en su intuición.</div></br>","50","1"
"","358.0700000002398","REI40_06","REI40","html-slider-response","612","306073","0.0-572.0","<div class='justified'>Cuando se trata de confiar en la gente, usualmente me baso en mis corazonadas.</div></br>","50","1"
"","369.86500000057276","REI40_25","REI40","html-slider-response","613","306444","0.0-573.0","<div class='justified'>Confío en mis sentimientos iniciales sobre la gente.</div></br>","50","1"
"","396.4199999991106","REI40_27","REI40","html-slider-response","614","306842","0.0-574.0","<div class='justified'>Pienso que no es una buena idea confiar en las propias intuiciones para tomar decisiones importantes.</div></br>","50","1"
"","377.28500000044005","REI40_19","REI40","html-slider-response","615","307221","0.0-575.0","<div class='justified'>Generalmente, puedo sentir cuando una persona está equivocada o no a pesar de no poder explicar cómo lo sé.</div></br>","50","1"
"","375.9000000008964","REI40_04","REI40","html-slider-response","616","307598","0.0-576.0","<div class='justified'>Generalmente, no dependo de mis sentimientos para tomar decisiones.</div></br>","50","1"
"","373.2450000006356","REI40_14","REI40","html-slider-response","617","307972","0.0-577.0","<div class='justified'>Usualmente tengo razones claras y explicables para mis decisiones.</div></br>","50","1"
"","371.87000000086846","REI40_33","REI40","html-slider-response","618","308345","0.0-578.0","<div class='justified'>Generalmente mis intuiciones me sirven para resolver mis problemas.</div></br>","50","1"
"","373.0199999990873","REI40_02","REI40","html-slider-response","619","308720","0.0-579.0","<div class='justified'>Si me basara en mis corazonadas, me equivocaría seguido.</div></br>","50","1"
"","360.5549999992945","REI40_23","REI40","html-slider-response","620","309082","0.0-580.0","<div class='justified'>No me gustan las situaciones en las cuales tengo que confiar en mi intuición.</div></br>","50","1"
"","362.68000000022585","REI40_21","REI40","html-slider-response","621","309446","0.0-581.0","<div class='justified'>Probablemente, mis juicios apresurados no son tan buenos como los de la mayoría de la gente.</div></br>","50","1"
"","371.64500000106636","REI40_32","REI40","html-slider-response","622","309820","0.0-582.0","<div class='justified'>Disfruto pensando en términos abstractos.</div></br>","50","1"
"","384.20500000030734","REI40_38","REI40","html-slider-response","623","310206","0.0-583.0","<div class='justified'>Soy mucho mejor que la mayoría de la gente para resolver las cosas de forma lógica.</div></br>","50","1"
"","385.36000000021886","REI40_29","REI40","html-slider-response","624","310592","0.0-584.0","<div class='justified'>No tengo muy buena intuición.</div></br>","50","1"
"","383.99500000011176","REI40_05","REI40","html-slider-response","625","310978","0.0-585.0","<div class='justified'>No tengo problema en pensar las cosas con claridad.</div></br>","50","1"
"","365.284999999858","REI40_26","REI40","html-slider-response","626","311344","0.0-586.0","<div class='justified'>Pienso de manera lógica.</div></br>","50","1"
"","371.3750000006403","REI40_11","REI40","html-slider-response","627","311717","0.0-587.0","<div class='justified'>Disfruto resolviendo problemas que requieren pensar mucho.</div></br>","50","1"
"","381.41999999969266","REI40_39","REI40","html-slider-response","628","312100","0.0-588.0","<div class='justified'>La intuición puede ser una forma útil para resolver problemas.</div></br>","50","1"
"","373.9100000002072","REI40_13","REI40","html-slider-response","629","312475","0.0-589.0","<div class='justified'>Sospecho que mis corazonadas a veces son inadecuadas y otras veces adecuadas.</div></br>","50","1"
"","365.1749999989988","REI40_01","REI40","html-slider-response","630","312842","0.0-590.0","<div class='justified'>No soy tan bueno/a resolviendo problemas complicados.</div></br>","50","1"
"","372.8000000009779","REI40_09","REI40","html-slider-response","631","313216","0.0-591.0","<div class='justified'>No soy una persona que piense de manera muy analítica.</div></br>","50","1"
"","391.13999999972293","REI40_18","REI40","html-slider-response","632","313609","0.0-592.0","<div class='justified'>Disfruto de los desafíos intelectuales.</div></br>","50","1"
"","377.8000000002212","REI40_40","REI40","html-slider-response","633","313988","0.0-593.0","<div class='justified'>Me gustaría mucho aprender nuevas formas de pensar.</div></br>","50","1"
"","392.1449999997858","REI40_10","REI40","html-slider-response","634","314382","0.0-594.0","<div class='justified'>Yo confío en mis corazonadas.</div></br>","50","1"
"","376.635000000475","REI40_24","REI40","html-slider-response","635","314760","0.0-595.0","<div class='justified'>Trato de evitar situaciones que requieren pensar en profundidad sobre algo.</div></br>","50","1"
"","379.6349999993108","REI40_17","REI40","html-slider-response","636","315141","0.0-596.0","<div class='justified'>generalmente usar la lógica me sirve para resolver mis problemas.</div></br>","50","1"
"","358.25499999918975","REI40_22","REI40","html-slider-response","637","315500","0.0-597.0","<div class='justified'>Razonar las cosas cuidadosamente, no es uno de mis puntos fuertes.</div></br>","50","1"
"","375.1200000005774","REI40_35","REI40","html-slider-response","638","315877","0.0-598.0","<div class='justified'>Tiendo a usar mi corazón como guía para mis acciones.</div></br>","50","1"
"","387.3949999997276","REI40_03","REI40","html-slider-response","639","316266","0.0-599.0","<div class='justified'>Prefiero los problemas complejos antes que los simples.</div></br>","50","1"
"","379.39000000001397","REI40_30","REI40","html-slider-response","640","316646","0.0-600.0","<div class='justified'>No soy muy bueno resolviendo problemas que requieren un análisis lógico minucioso.</div></br>","50","1"
"","377.5999999998603","REI40_36","REI40","html-slider-response","641","317025","0.0-601.0","<div class='justified'>Pensar mucho y por un tiempo prolongado sobre algo me da poca satisfacción.</div></br>","50","1"
"","371.98999999964144","REI40_15","REI40","html-slider-response","642","317398","0.0-602.0","<div class='justified'>Para mí es suficiente conocer la respuesta sin tener que entender el razonamiento detrás.</div></br>","50","1"
