"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":253}]","253","Instructions","REI40","instructions","582","274752","0.0-539.0","","",""
"","396.1500000000233","REI40_09","REI40","html-slider-response","583","275149","0.0-540.0","<div class='justified'>No soy una persona que piense de manera muy analítica.</div></br>","50","1"
"","358.75000000034925","REI40_14","REI40","html-slider-response","584","275509","0.0-541.0","<div class='justified'>Usualmente tengo razones claras y explicables para mis decisiones.</div></br>","50","1"
"","368.9049999998533","REI40_11","REI40","html-slider-response","585","275880","0.0-542.0","<div class='justified'>Disfruto resolviendo problemas que requieren pensar mucho.</div></br>","50","1"
"","387.3450000000885","REI40_06","REI40","html-slider-response","586","276269","0.0-543.0","<div class='justified'>Cuando se trata de confiar en la gente, usualmente me baso en mis corazonadas.</div></br>","50","1"
"","373.50500000006286","REI40_37","REI40","html-slider-response","587","276643","0.0-544.0","<div class='justified'>Casi nunca me equivoco cuando escucho mis sentimientos más profundos para encontrar una respuesta.</div></br>","50","1"
"","376.9649999999092","REI40_40","REI40","html-slider-response","588","277022","0.0-545.0","<div class='justified'>Me gustaría mucho aprender nuevas formas de pensar.</div></br>","50","1"
"","346.8099999999977","REI40_01","REI40","html-slider-response","589","277370","0.0-546.0","<div class='justified'>No soy tan bueno/a resolviendo problemas complicados.</div></br>","50","1"
"","365.68499999976484","REI40_38","REI40","html-slider-response","590","277737","0.0-547.0","<div class='justified'>Soy mucho mejor que la mayoría de la gente para resolver las cosas de forma lógica.</div></br>","50","1"
"","375.68499999993946","REI40_12","REI40","html-slider-response","591","278113","0.0-548.0","<div class='justified'>Creo que es una tontería tomar decisiones basadas en los sentimientos.</div></br>","50","1"
"","367.62500000034925","REI40_25","REI40","html-slider-response","592","278482","0.0-549.0","<div class='justified'>Confío en mis sentimientos iniciales sobre la gente.</div></br>","50","1"
"","364.85499999980675","REI40_27","REI40","html-slider-response","593","278848","0.0-550.0","<div class='justified'>Pienso que no es una buena idea confiar en las propias intuiciones para tomar decisiones importantes.</div></br>","50","1"
"","350.8200000001234","REI40_20","REI40","html-slider-response","594","279200","0.0-551.0","<div class='justified'>Frecuentemente sigo mi instinto cuando decido qué hacer.</div></br>","50","1"
"","352.22500000009313","REI40_26","REI40","html-slider-response","595","279554","0.0-552.0","<div class='justified'>Pienso de manera lógica.</div></br>","50","1"
"","366.31500000023516","REI40_19","REI40","html-slider-response","596","279922","0.0-553.0","<div class='justified'>Generalmente, puedo sentir cuando una persona está equivocada o no a pesar de no poder explicar cómo lo sé.</div></br>","50","1"
"","371.94499999989057","REI40_16","REI40","html-slider-response","597","280295","0.0-554.0","<div class='justified'>No quisiera depender de alguien que se describa a sí mismo como intuitivo.</div></br>","50","1"
"","372.1000000000349","REI40_39","REI40","html-slider-response","598","280668","0.0-555.0","<div class='justified'>La intuición puede ser una forma útil para resolver problemas.</div></br>","50","1"
"","376.9900000002235","REI40_07","REI40","html-slider-response","599","281046","0.0-556.0","<div class='justified'>Pensar no es para mi una actividad agradable.</div></br>","50","1"
"","364.98500000016065","REI40_15","REI40","html-slider-response","600","281413","0.0-557.0","<div class='justified'>Para mí es suficiente conocer la respuesta sin tener que entender el razonamiento detrás.</div></br>","50","1"
"","362.07500000001164","REI40_03","REI40","html-slider-response","601","281776","0.0-558.0","<div class='justified'>Prefiero los problemas complejos antes que los simples.</div></br>","50","1"
"","360.65999999979977","REI40_28","REI40","html-slider-response","602","282138","0.0-559.0","<div class='justified'>No me gusta tener que pensar mucho.</div></br>","50","1"
"","357.71999999997206","REI40_31","REI40","html-slider-response","603","282497","0.0-560.0","<div class='justified'>Creo que hay veces en que uno debería confiar en su intuición.</div></br>","50","1"
"","358.79999999998836","REI40_33","REI40","html-slider-response","604","282857","0.0-561.0","<div class='justified'>Generalmente mis intuiciones me sirven para resolver mis problemas.</div></br>","50","1"
