"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":439}]","439","Instructions_01","HRPVB","instructions","702","564515","0.0-764.0","","","","",""
"[{""page_index"":0,""viewing_time"":413}]","413","Instructions_02","HRPVB","instructions","703","564929","0.0-765.0","","","","",""
"","354.5","HRPVB_02_00","HRPVB","html-button-response","704","565287","0.0-766.0-0.0","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","583.6000000014901","HRPVB_02_02","HRPVB","html-slider-response","705","565874","0.0-766.0-1.0","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","52.9"
"","702.1999999992549","HRPVB_02_01","HRPVB","html-slider-response","706","566580","0.0-766.0-2.0","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","50.3"
"","309.0999999977648","HRPVB_01_00","HRPVB","html-button-response","707","566892","0.0-766.0-0.1","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","522.8000000007451","HRPVB_01_02","HRPVB","html-slider-response","708","567418","0.0-766.0-1.1","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","48.2"
"","670.8999999985099","HRPVB_01_01","HRPVB","html-slider-response","709","568094","0.0-766.0-2.1","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","45.8"
"","416.1000000014901","HRPVB_04_00","HRPVB","html-button-response","710","568513","0.0-766.0-0.2","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","563.5","HRPVB_04_02","HRPVB","html-slider-response","711","569079","0.0-766.0-1.2","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","46.8"
"","574.4000000022352","HRPVB_04_01","HRPVB","html-slider-response","712","569656","0.0-766.0-2.2","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","54.2"
"","413.5","HRPVB_03_00","HRPVB","html-button-response","713","570072","0.0-766.0-0.3","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","601.8999999985099","HRPVB_03_02","HRPVB","html-slider-response","714","570675","0.0-766.0-1.3","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","50.3"
"","563.3999999985099","HRPVB_03_01","HRPVB","html-slider-response","715","571241","0.0-766.0-2.3","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","48.1"
"[{""page_index"":0,""viewing_time"":414}]","415","Instructions_02","HRPVB","instructions","716","571657","0.0-767.0","","","","",""
"","425.6000000014901","HRPVB_10_00","HRPVB","html-button-response","717","572086","0.0-768.0-0.0","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
