"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"[{""page_index"":0,""viewing_time"":229}]","229","Instructions","HRPVB","instructions","207","98748","0.0-219.0","","","","",""
"[{""page_index"":0,""viewing_time"":226}]","226","Instructions_01","HRPVB","instructions","208","98974","0.0-220.0","","","","",""
"","228.92999999977474","HRPVB_04_00","HRPVB","html-button-response","209","99205","0.0-221.0-0.0","Dificultades para inicio temprano de lactancia materna","0","Dificultades para inicio temprano de lactancia materna","",""
"","390.90999999962514","HRPVB_04_02","HRPVB","html-slider-response","210","99597","0.0-221.0-1.0","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","46.6"
"","343.21499999986554","HRPVB_04_01","HRPVB","html-slider-response","211","99942","0.0-221.0-2.0","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","53.8"
"","199.35500000019965","HRPVB_03_00","HRPVB","html-button-response","212","100142","0.0-221.0-0.1","Hospitalización en cuidados intensivos neonatales","0","Hospitalización en cuidados intensivos neonatales","",""
"","335.89500000016415","HRPVB_03_01","HRPVB","html-slider-response","213","100479","0.0-221.0-1.1","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","47.4"
"","375.3099999998958","HRPVB_03_02","HRPVB","html-slider-response","214","100855","0.0-221.0-2.1","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","49.6"
"","205.06999999997788","HRPVB_01_00","HRPVB","html-button-response","215","101061","0.0-221.0-0.2","Problemas respiratorios del recién nacido","0","Problemas respiratorios del recién nacido","",""
"","337.41499999994994","HRPVB_01_01","HRPVB","html-slider-response","216","101400","0.0-221.0-1.2","cesarea","","Problemas respiratorios del recién nacido; cesarea","50","49.8"
"","353.845000000103","HRPVB_01_02","HRPVB","html-slider-response","217","101755","0.0-221.0-2.2","vaginal","","Problemas respiratorios del recién nacido; vaginal","50","51.5"
"","214.3449999998702","HRPVB_02_00","HRPVB","html-button-response","218","101970","0.0-221.0-0.3","Lesión en el cerebro del bebe por falta de oxígeno","0","Lesión en el cerebro del bebe por falta de oxígeno","",""
"","342.2150000001275","HRPVB_02_01","HRPVB","html-slider-response","219","102313","0.0-221.0-1.3","cesarea","","Lesión en el cerebro del bebe por falta de oxígeno; cesarea","50","54.1"
"","343.76999999994587","HRPVB_02_02","HRPVB","html-slider-response","220","102658","0.0-221.0-2.3","vaginal","","Lesión en el cerebro del bebe por falta de oxígeno; vaginal","50","53.3"
"[{""page_index"":0,""viewing_time"":204}]","204","Instructions_02","HRPVB","instructions","221","102863","0.0-222.0","","","","",""
"","208.9149999997171","HRPVB_07_00","HRPVB","html-button-response","222","103073","0.0-223.0-0.0","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","350.91999999985273","HRPVB_07_02","HRPVB","html-slider-response","223","103425","0.0-223.0-1.0","vaginal","","Histerectomía (extracción del útero); vaginal","50","54.5"
"","332.2950000001583","HRPVB_07_01","HRPVB","html-slider-response","224","103759","0.0-223.0-2.0","cesarea","","Histerectomía (extracción del útero); cesarea","50","48.9"
"","225.0899999999092","HRPVB_09_00","HRPVB","html-button-response","225","103985","0.0-223.0-0.1","Lesión de la vagina","0","Lesión de la vagina","",""
"","340.0249999999651","HRPVB_09_01","HRPVB","html-slider-response","226","104326","0.0-223.0-1.1","cesarea","","Lesión de la vagina; cesarea","50","49.3"
"","351.2350000000879","HRPVB_09_02","HRPVB","html-slider-response","227","104678","0.0-223.0-2.1","vaginal","","Lesión de la vagina; vaginal","50","47.2"
"","211.93999999969674","HRPVB_08_00","HRPVB","html-button-response","228","104891","0.0-223.0-0.2","Infección de la herida","0","Infección de la herida","",""
"","343.4849999998696","HRPVB_08_01","HRPVB","html-slider-response","229","105236","0.0-223.0-1.2","cesarea","","Infección de la herida; cesarea","50","49.6"
"","340.3150000003661","HRPVB_08_02","HRPVB","html-slider-response","230","105578","0.0-223.0-2.2","vaginal","","Infección de la herida; vaginal","50","50.8"
"","227.66499999989173","HRPVB_10_00","HRPVB","html-button-response","231","105806","0.0-223.0-0.3","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","345.7000000003027","HRPVB_10_02","HRPVB","html-slider-response","232","106153","0.0-223.0-1.3","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","49.1"
