"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":322}]","323","Instructions","SRA","instructions","784","440413","0.0-754.0","",""
"","723","SRA_01","SRA","survey-multi-choice-vertical","785","441139","0.0-755.0","{""Q0"":""1. He ayudado a sacar el coche de un extraño de la nieve.""}","{""Q0"":"" Una vez""}"
"","734","SRA_02","SRA","survey-multi-choice-vertical","786","441876","0.0-756.0","{""Q0"":""2. Le he dado instrucciones a un extraño.""}","{""Q0"":"" Nunca""}"
"","745","SRA_03","SRA","survey-multi-choice-vertical","787","442623","0.0-757.0","{""Q0"":""3. He hecho cambios por un extraño.""}","{""Q0"":"" Más de una vez""}"
"","810","SRA_04","SRA","survey-multi-choice-vertical","788","443436","0.0-758.0","{""Q0"":""4. He dado dinero a una organización benéfica.""}","{""Q0"":"" Una vez""}"
"","689","SRA_05","SRA","survey-multi-choice-vertical","789","444128","0.0-759.0","{""Q0"":""5. Le di dinero a un extraño que lo necesitaba (o me lo pidió).""}","{""Q0"":"" Nunca""}"
"","792","SRA_06","SRA","survey-multi-choice-vertical","790","444923","0.0-760.0","{""Q0"":""6. He donado artículos o ropa a una organización benéfica.""}","{""Q0"":"" Nunca""}"
"","771","SRA_07","SRA","survey-multi-choice-vertical","791","445699","0.0-761.0","{""Q0"":""7. He realizado trabajo voluntario para una organización benéfica.""}","{""Q0"":"" A menudo""}"
"","780","SRA_08","SRA","survey-multi-choice-vertical","792","446482","0.0-762.0","{""Q0"":""8. He donado sangre.""}","{""Q0"":"" Muy a menudo""}"
"","737","SRA_09","SRA","survey-multi-choice-vertical","793","447224","0.0-763.0","{""Q0"":""9. He ayudado a llevar las pertenencias de un extraño (libros, paquetes, etc.).""}","{""Q0"":"" Más de una vez""}"
"","778","SRA_10","SRA","survey-multi-choice-vertical","794","448004","0.0-764.0","{""Q0"":""10. He retrasado un ascensor y mantuve la puerta abierta para un extraño.""}","{""Q0"":"" Nunca""}"
"","686","SRA_11","SRA","survey-multi-choice-vertical","795","448694","0.0-765.0","{""Q0"":""11. Permití que alguien se adelantara a mí en una fila (por ejemplo: en un banco, en el supermercado, etc).""}","{""Q0"":"" Muy a menudo""}"
"","725","SRA_12","SRA","survey-multi-choice-vertical","796","449423","0.0-766.0","{""Q0"":""12. He dado a un extraño un aventón en mi auto.""}","{""Q0"":"" A menudo""}"
"","742","SRA_13","SRA","survey-multi-choice-vertical","797","450167","0.0-767.0","{""Q0"":""13. He señalado el error de un empleado (por ejemplo: en un banco, en el supermercado, etc) al cobrar menos por un artículo.""}","{""Q0"":"" Muy a menudo""}"
"","724","SRA_14","SRA","survey-multi-choice-vertical","798","450895","0.0-768.0","{""Q0"":""14. Dejé que un vecino a quien no conocía demasiado bien, tomara prestado un artículo de algún valor para mí (por ejemplo: un plato, herramientas, etc).""}","{""Q0"":"" Una vez""}"
"","733","SRA_15","SRA","survey-multi-choice-vertical","799","451632","0.0-769.0","{""Q0"":""15. He comprado tarjetas de Navidad \""benéficas\"" deliberadamente porque sabía que era una buena causa.""}","{""Q0"":"" Más de una vez""}"
"","713","SRA_16","SRA","survey-multi-choice-vertical","800","452348","0.0-770.0","{""Q0"":""16. He ayudado a un compañero de clase que no conocía muy bien con una tarea cuando mi conocimiento era mayor que el de él o ella.""}","{""Q0"":"" A menudo""}"
"","731","SRA_17","SRA","survey-multi-choice-vertical","801","453080","0.0-771.0","{""Q0"":""17. Antes de que me pidieran, he cuidado voluntariamente las mascotas o los niños de un vecino sin ser pagado por ello.""}","{""Q0"":"" Nunca""}"
"","735","SRA_18","SRA","survey-multi-choice-vertical","802","453817","0.0-772.0","{""Q0"":""18. Me he ofrecido a ayudar a un extraño discapacitado o anciano a cruzar la calle.""}","{""Q0"":"" Muy a menudo""}"
"","893","SRA_19","SRA","survey-multi-choice-vertical","803","454713","0.0-773.0","{""Q0"":""19. Le ofrecí mi asiento en un autobús o tren a un extraño que estaba parado.""}","{""Q0"":"" A menudo""}"
"","780","SRA_20","SRA","survey-multi-choice-vertical","804","455495","0.0-774.0","{""Q0"":""20. He ayudado a un conocido a mudarse de hogar.""}","{""Q0"":"" Muy a menudo""}"
