"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":331}]","331","Instructions_01","PWb","instructions","433","368157","0.0-477.0","","",""
"","574.3999999985099","PWb_01","PWb","html-slider-response","434","368734","0.0-478.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","3","1"
"","681.6000000014901","PWb_02","PWb","html-slider-response","435","369418","0.0-479.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","3","2"
"","536.0999999977648","PWb_03","PWb","html-slider-response","436","369959","0.0-480.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","3","3"
"","547","PWb_04","PWb","html-slider-response","437","370508","0.0-481.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","3","1"
"","644.1999999992549","PWb_05","PWb","html-slider-response","438","371154","0.0-482.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","3","1"
"","608.9000000022352","PWb_06","PWb","html-slider-response","439","371765","0.0-483.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","3","2"
"","585.1000000014901","PWb_07","PWb","html-slider-response","440","372352","0.0-484.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","3","3"
"","754.5","PWb_08","PWb","html-slider-response","441","373110","0.0-485.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","3","1"
"","522.2000000029802","PWb_09","PWb","html-slider-response","442","373634","0.0-486.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","3","1"
"","573.2999999970198","PWb_10","PWb","html-slider-response","443","374209","0.0-487.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","3","4"
"","675","PWb_11","PWb","html-slider-response","444","374887","0.0-488.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","3","3"
"","589.8000000007451","PWb_12","PWb","html-slider-response","445","375479","0.0-489.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","3","5"
"","553.5","PWb_13","PWb","html-slider-response","446","376035","0.0-490.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","3","4"
"","707.3999999985099","PWb_14","PWb","html-slider-response","447","376746","0.0-491.0","<div class='justified'>14.- Siento que mis amistades me aportan muchas cosas.</div></br>","3","2"
"","537.8999999985099","PWb_15","PWb","html-slider-response","448","377288","0.0-492.0","<div class='justified'>15.- Tiendo a estar influenciado/a por la gente con fuertes convicciones.</div></br>","3","1"
"","668.7999999970198","PWb_16","PWb","html-slider-response","449","377961","0.0-493.0","<div class='justified'>16.- En general, siento que soy responsable de la situación en la que vivo.</div></br>","3","4"
"","633.9000000022352","PWb_17","PWb","html-slider-response","450","378604","0.0-494.0","<div class='justified'>17.- Me siento bien cuando pienso en lo que he hecho en el pasado y lo que espero hacer en el futuro.</div></br>","3","5"
"","590.1999999992549","PWb_18","PWb","html-slider-response","451","379196","0.0-495.0","<div class='justified'>18.- Mis objetivos en la vida han sido más una fuente de satisfacción que de frustración para mí.</div></br>","3","1"
"","535.0999999977648","PWb_19","PWb","html-slider-response","452","379733","0.0-496.0","<div class='justified'>19.- Me gusta la mayor parte de los aspectos de mi personalidad.</div></br>","3","6"
"","683.8000000007451","PWb_20","PWb","html-slider-response","453","380419","0.0-497.0","<div class='justified'>20.- Me parece que la mayoría de las personas tienen más amigos que yo.</div></br>","3","6"
"","511.5","PWb_21","PWb","html-slider-response","454","380933","0.0-498.0","<div class='justified'>21.- Tengo confianza en mis opiniones incluso si son contrarias al consenso general.</div></br>","3","1"
"","510.8999999985099","PWb_22","PWb","html-slider-response","455","381445","0.0-499.0","<div class='justified'>22.- Las demandas de la vida diaria a menudo me deprimen.</div></br>","3","6"
"","741.8999999985099","PWb_23","PWb","html-slider-response","456","382190","0.0-500.0","<div class='justified'>23.- Tengo clara la dirección y el objetivo de mi vida.</div></br>","3","6"
"","564.1000000014901","PWb_24","PWb","html-slider-response","457","382758","0.0-501.0","<div class='justified'>24.- En general, con el tiempo siento que sigo aprendiendo más sobre mí mismo/a.</div></br>","3","2"
"","649.3000000007451","PWb_25","PWb","html-slider-response","458","383409","0.0-502.0","<div class='justified'>25.- En muchos aspectos, me siento decepcionado/a de mis logros en la vida.</div></br>","3","1"
"","684.9000000022352","PWb_26","PWb","html-slider-response","459","384096","0.0-503.0","<div class='justified'>26.- No he experimentado muchas relaciones cercanas y de confianza.</div></br>","3","3"
"","592.8000000007451","PWb_27","PWb","html-slider-response","460","384692","0.0-504.0","<div class='justified'>27.- Es difícil para mí expresar mis propias opiniones en asuntos polémicos.</div></br>","3","4"
"","682.6999999992549","PWb_28","PWb","html-slider-response","461","385378","0.0-505.0","<div class='justified'>28.- Soy bastante bueno/a manejando muchas de mis responsabilidades en la vida diaria.</div></br>","3","3"
"","634.7000000029802","PWb_29","PWb","html-slider-response","462","386016","0.0-506.0","<div class='justified'>29.- No tengo claro qué es lo que intento conseguir en la vida.</div></br>","3","5"
"","522.6999999992549","PWb_30","PWb","html-slider-response","463","386541","0.0-507.0","<div class='justified'>30.- Hace mucho tiempo que dejé de intentar hacer grandes mejoras o cambios en mi vida.</div></br>","3","4"
"","574.3999999985099","PWb_31","PWb","html-slider-response","464","387117","0.0-508.0","<div class='justified'>31.- En su mayor parte, me siento orgulloso/a de quien soy y la vida que llevo.</div></br>","3","3"
"","632.5","PWb_32","PWb","html-slider-response","465","387753","0.0-509.0","<div class='justified'>32.- Sé que puedo confiar en mis amigos, y ellos saben que pueden confiar en mí.</div></br>","3","3"
"","594.5999999977648","PWb_33","PWb","html-slider-response","466","388350","0.0-510.0","<div class='justified'>33.- A menudo cambio mis decisiones si mis amigos o mi familia están en desacuerdo.</div></br>","3","6"
"","637.5","PWb_34","PWb","html-slider-response","467","388989","0.0-511.0","<div class='justified'>34.- No quiero intentar nuevas formas de hacer las cosas; mi vida está bien como está.</div></br>","3","1"
"","638.5","PWb_35","PWb","html-slider-response","468","389632","0.0-512.0","<div class='justified'>35.- Pienso que es importante tener nuevas experiencias que desafíen lo que uno piensa sobre si mismo/a y sobre el mundo.</div></br>","3","2"
"","584.7999999970198","PWb_36","PWb","html-slider-response","469","390219","0.0-513.0","<div class='justified'>36.- Cuando pienso en ello, realmente con los años no he mejorado mucho como persona.</div></br>","3","5"
"","581.8999999985099","PWb_37","PWb","html-slider-response","470","390803","0.0-514.0","<div class='justified'>37.- Tengo la sensación de que con el tiempo me he desarrollado mucho como persona.</div></br>","3","3"
"","623.3000000007451","PWb_38","PWb","html-slider-response","471","391428","0.0-515.0","<div class='justified'>38.- Para mí, la vida ha sido un proceso continuo de estudio, cambio y crecimiento.</div></br>","3","3"
"","515.1999999992549","PWb_39","PWb","html-slider-response","472","391945","0.0-516.0","<div class='justified'>39.- Si me sintiera infeliz con mi situación de vida daría los pasos más eficaces para cambiarla</div></br>","3","2"
