"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":330}]","330","Instructions","REI40","instructions","636","365152","0.0-599.0","","",""
"","456.215000000142","REI40_33","REI40","html-slider-response","637","365610","0.0-600.0","<div class='justified'>Generalmente mis intuiciones me sirven para resolver mis problemas.</div></br>","50","1"
"","544.4449999999488","REI40_34","REI40","html-slider-response","638","366156","0.0-601.0","<div class='justified'>No razono bajo presión.</div></br>","50","1"
"","471.3100000003469","REI40_30","REI40","html-slider-response","639","366629","0.0-602.0","<div class='justified'>No soy muy bueno resolviendo problemas que requieren un análisis lógico minucioso.</div></br>","50","1"
"","446.2599999997183","REI40_29","REI40","html-slider-response","640","367077","0.0-603.0","<div class='justified'>No tengo muy buena intuición.</div></br>","50","1"
"","427.7950000000419","REI40_10","REI40","html-slider-response","641","367506","0.0-604.0","<div class='justified'>Yo confío en mis corazonadas.</div></br>","50","1"
"","458.32500000006985","REI40_28","REI40","html-slider-response","642","367965","0.0-605.0","<div class='justified'>No me gusta tener que pensar mucho.</div></br>","50","1"
"","461.53000000008615","REI40_17","REI40","html-slider-response","643","368428","0.0-606.0","<div class='justified'>generalmente usar la lógica me sirve para resolver mis problemas.</div></br>","50","1"
"","601.8650000000489","REI40_32","REI40","html-slider-response","644","369032","0.0-607.0","<div class='justified'>Disfruto pensando en términos abstractos.</div></br>","50","1"
"","416.8549999999814","REI40_08","REI40","html-slider-response","645","369450","0.0-608.0","<div class='justified'>Me gusta confiar en mis primeras impresiones.</div></br>","50","1"
"","400.46500000020023","REI40_14","REI40","html-slider-response","646","369852","0.0-609.0","<div class='justified'>Usualmente tengo razones claras y explicables para mis decisiones.</div></br>","50","1"
"","395.7399999999907","REI40_04","REI40","html-slider-response","647","370249","0.0-610.0","<div class='justified'>Generalmente, no dependo de mis sentimientos para tomar decisiones.</div></br>","50","1"
"","417.2650000000722","REI40_21","REI40","html-slider-response","648","370667","0.0-611.0","<div class='justified'>Probablemente, mis juicios apresurados no son tan buenos como los de la mayoría de la gente.</div></br>","50","1"
"","430.24499999999534","REI40_20","REI40","html-slider-response","649","371099","0.0-612.0","<div class='justified'>Frecuentemente sigo mi instinto cuando decido qué hacer.</div></br>","50","1"
"","423.6299999997718","REI40_38","REI40","html-slider-response","650","371524","0.0-613.0","<div class='justified'>Soy mucho mejor que la mayoría de la gente para resolver las cosas de forma lógica.</div></br>","50","1"
"","405.6300000002375","REI40_27","REI40","html-slider-response","651","371931","0.0-614.0","<div class='justified'>Pienso que no es una buena idea confiar en las propias intuiciones para tomar decisiones importantes.</div></br>","50","1"
"","418.54999999987194","REI40_01","REI40","html-slider-response","652","372351","0.0-615.0","<div class='justified'>No soy tan bueno/a resolviendo problemas complicados.</div></br>","50","1"
"","410.6050000000396","REI40_35","REI40","html-slider-response","653","372763","0.0-616.0","<div class='justified'>Tiendo a usar mi corazón como guía para mis acciones.</div></br>","50","1"
"","406.8050000000512","REI40_07","REI40","html-slider-response","654","373171","0.0-617.0","<div class='justified'>Pensar no es para mi una actividad agradable.</div></br>","50","1"
"","411.97999999986496","REI40_11","REI40","html-slider-response","655","373585","0.0-618.0","<div class='justified'>Disfruto resolviendo problemas que requieren pensar mucho.</div></br>","50","1"
"","451.59500000003027","REI40_36","REI40","html-slider-response","656","374039","0.0-619.0","<div class='justified'>Pensar mucho y por un tiempo prolongado sobre algo me da poca satisfacción.</div></br>","50","1"
"","405.8300000001327","REI40_13","REI40","html-slider-response","657","374446","0.0-620.0","<div class='justified'>Sospecho que mis corazonadas a veces son inadecuadas y otras veces adecuadas.</div></br>","50","1"
"","420.1250000000582","REI40_06","REI40","html-slider-response","658","374867","0.0-621.0","<div class='justified'>Cuando se trata de confiar en la gente, usualmente me baso en mis corazonadas.</div></br>","50","1"
"","418.23500000010245","REI40_22","REI40","html-slider-response","659","375287","0.0-622.0","<div class='justified'>Razonar las cosas cuidadosamente, no es uno de mis puntos fuertes.</div></br>","50","1"
"","433.23999999981606","REI40_23","REI40","html-slider-response","660","375721","0.0-623.0","<div class='justified'>No me gustan las situaciones en las cuales tengo que confiar en mi intuición.</div></br>","50","1"
"","408.5350000000326","REI40_18","REI40","html-slider-response","661","376131","0.0-624.0","<div class='justified'>Disfruto de los desafíos intelectuales.</div></br>","50","1"
"","422.8499999999185","REI40_15","REI40","html-slider-response","662","376555","0.0-625.0","<div class='justified'>Para mí es suficiente conocer la respuesta sin tener que entender el razonamiento detrás.</div></br>","50","1"
"","421.0650000000023","REI40_37","REI40","html-slider-response","663","376978","0.0-626.0","<div class='justified'>Casi nunca me equivoco cuando escucho mis sentimientos más profundos para encontrar una respuesta.</div></br>","50","1"
"","414.96999999985565","REI40_16","REI40","html-slider-response","664","377395","0.0-627.0","<div class='justified'>No quisiera depender de alguien que se describa a sí mismo como intuitivo.</div></br>","50","1"
"","433.0299999996787","REI40_24","REI40","html-slider-response","665","377829","0.0-628.0","<div class='justified'>Trato de evitar situaciones que requieren pensar en profundidad sobre algo.</div></br>","50","1"
"","421.2050000000745","REI40_12","REI40","html-slider-response","666","378252","0.0-629.0","<div class='justified'>Creo que es una tontería tomar decisiones basadas en los sentimientos.</div></br>","50","1"
"","403.3300000000745","REI40_25","REI40","html-slider-response","667","378657","0.0-630.0","<div class='justified'>Confío en mis sentimientos iniciales sobre la gente.</div></br>","50","1"
"","438.79999999993015","REI40_26","REI40","html-slider-response","668","379097","0.0-631.0","<div class='justified'>Pienso de manera lógica.</div></br>","50","1"
"","423.1700000000419","REI40_31","REI40","html-slider-response","669","379521","0.0-632.0","<div class='justified'>Creo que hay veces en que uno debería confiar en su intuición.</div></br>","50","1"
"","410.9199999998091","REI40_03","REI40","html-slider-response","670","379934","0.0-633.0","<div class='justified'>Prefiero los problemas complejos antes que los simples.</div></br>","50","1"
"","407.43000000016764","REI40_40","REI40","html-slider-response","671","380342","0.0-634.0","<div class='justified'>Me gustaría mucho aprender nuevas formas de pensar.</div></br>","50","1"
"","409.3200000002398","REI40_09","REI40","html-slider-response","672","380753","0.0-635.0","<div class='justified'>No soy una persona que piense de manera muy analítica.</div></br>","50","1"
"","410.2849999999162","REI40_05","REI40","html-slider-response","673","381164","0.0-636.0","<div class='justified'>No tengo problema en pensar las cosas con claridad.</div></br>","50","1"
"","418.8350000003702","REI40_19","REI40","html-slider-response","674","381585","0.0-637.0","<div class='justified'>Generalmente, puedo sentir cuando una persona está equivocada o no a pesar de no poder explicar cómo lo sé.</div></br>","50","1"
"","425.75999999966007","REI40_02","REI40","html-slider-response","675","382012","0.0-638.0","<div class='justified'>Si me basara en mis corazonadas, me equivocaría seguido.</div></br>","50","1"
"","427.89999999967404","REI40_39","REI40","html-slider-response","676","382441","0.0-639.0","<div class='justified'>La intuición puede ser una forma útil para resolver problemas.</div></br>","50","1"
