"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":280}]","280","Instructions","SWBQ","instructions","782","383941","0.0-748.0","","",""
"","428.8949999990873","SWBQ_01","SWBQ","html-slider-response","783","384372","0.0-749.0","<div class='justified'>1. Siento amor por otras personas.</div></br>","50","1"
"","419.57999999978347","SWBQ_02","SWBQ","html-slider-response","784","384793","0.0-750.0","<div class='justified'>2. Siento una relación personal con lo Divino / Dios.</div></br>","50","1"
"","409.73499999928754","SWBQ_03","SWBQ","html-slider-response","785","385204","0.0-751.0","<div class='justified'>3. Siento lástima hacia los demás.</div></br>","50","1"
"","405.5250000000815","SWBQ_04","SWBQ","html-slider-response","786","385611","0.0-752.0","<div class='justified'>4. Siento una conexión con la naturaleza.</div></br>","50","1"
"","397.78999999910593","SWBQ_05","SWBQ","html-slider-response","787","386010","0.0-753.0","<div class='justified'>5. Tengo un sentido de identidad.</div></br>","50","1"
"","486.4250000009779","SWBQ_06","SWBQ","html-slider-response","788","386499","0.0-754.0","<div class='justified'>6. Adoro al Divino / Creador.</div></br>","50","1"
"","389.41999999951804","SWBQ_07","SWBQ","html-slider-response","789","386889","0.0-755.0","<div class='justified'>7. Siento asombro por una vista impresionante.</div></br>","50","1"
"","372.34999999962747","SWBQ_08","SWBQ","html-slider-response","790","387263","0.0-756.0","<div class='justified'>8. Me siento confiado entre las personas.</div></br>","50","1"
"","367.29999999987194","SWBQ_09","SWBQ","html-slider-response","791","387632","0.0-757.0","<div class='justified'>9. Siento autoconciencia.</div></br>","50","1"
"","355.99999999976717","SWBQ_10","SWBQ","html-slider-response","792","387989","0.0-758.0","<div class='justified'>10. Siento unidad con la naturaleza.</div></br>","50","1"
"","370.44500000053085","SWBQ_11","SWBQ","html-slider-response","793","388361","0.0-759.0","<div class='justified'>11. Siento unidad con lo Divino / Dios.</div></br>","50","1"
"","384.79000000009546","SWBQ_12","SWBQ","html-slider-response","794","388747","0.0-760.0","<div class='justified'>12. Siento armonía con el medio ambiente.</div></br>","50","1"
"","390.22499999922","SWBQ_13","SWBQ","html-slider-response","795","389139","0.0-761.0","<div class='justified'>13. Siento paz con lo Divino / Dios.</div></br>","50","1"
"","393.5799999999581","SWBQ_14","SWBQ","html-slider-response","796","389534","0.0-762.0","<div class='justified'>14. Siento alegría en la vida.</div></br>","50","1"
"","383.165000001085","SWBQ_15","SWBQ","html-slider-response","797","389919","0.0-763.0","<div class='justified'>15. Siento que la oración enriquece mi vida.</div></br>","50","1"
"","382.09499999904074","SWBQ_16","SWBQ","html-slider-response","798","390302","0.0-764.0","<div class='justified'>16. Siento paz interior.</div></br>","50","1"
"","392.45500000106404","SWBQ_17","SWBQ","html-slider-response","799","390696","0.0-765.0","<div class='justified'>17. Siento respeto por los demás.</div></br>","50","1"
"","392.5200000012992","SWBQ_18","SWBQ","html-slider-response","800","391091","0.0-766.0","<div class='justified'>18. Siento que la vida tiene sentido.</div></br>","50","1"
"","397.1300000011688","SWBQ_19","SWBQ","html-slider-response","801","391489","0.0-767.0","<div class='justified'>19. Siento amabilidad hacia otras personas.</div></br>","50","1"
"","385.7200000002631","SWBQ_20","SWBQ","html-slider-response","802","391876","0.0-768.0","<div class='justified'>20. Siento 'magia' en el medio ambiente.</div></br>","50","1"
"","387.42999999882886","SWBQ_21","SWBQ","html-slider-response","803","392265","0.0-769.0","<div class='justified'>21. Siento una conexión entre mí y los demás.</div></br>","50","1"
"","374.0800000014133","SWBQ_22","SWBQ","html-slider-response","804","392641","0.0-770.0","<div class='justified'>22. Siento asombro hacia naturaleza.</div></br>","50","1"
"","369.81999999989057","SWBQ_23","SWBQ","html-slider-response","805","393012","0.0-771.0","<div class='justified'>23. Siento que vivo en armonía con los demás.</div></br>","50","1"
"","383.0600000001723","SWBQ_24","SWBQ","html-slider-response","806","393396","0.0-772.0","<div class='justified'>24. Me siento en armonía con la naturaleza.</div></br>","50","1"
"","364.15499999927124","SWBQ_25","SWBQ","html-slider-response","807","393762","0.0-773.0","<div class='justified'>25. Siento fuerza interior.</div></br>","50","1"
"","380.31000000046333","SWBQ_26","SWBQ","html-slider-response","808","394144","0.0-774.0","<div class='justified'>26. Siento que confío en las personas.</div></br>","50","1"
