"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":422}]","423","Instructions","ERQ","instructions","195","122109","0.0-209.0","","",""
"","621.1550000002753","ERQ_01","ERQ","html-slider-response","196","122734","0.0-210.0","<div class='justified'>1. Cuando quiero sentir una emoción más positiva (como la alegría o la diversión), cambio lo que estoy pensando.</div></br>","50","1"
"","443.4949999999808","ERQ_02","ERQ","html-slider-response","197","123179","0.0-211.0","<div class='justified'>2. Mantengo mis emociones para mí mismo.</div></br>","50","1"
"","447.2450000002864","ERQ_03","ERQ","html-slider-response","198","123627","0.0-212.0","<div class='justified'>3. Cuando quiero sentir una emoción menos negativa (como tristeza o enojo), cambio lo que estoy pensando.</div></br>","50","1"
"","615.015000000305","ERQ_04","ERQ","html-slider-response","199","124244","0.0-213.0","<div class='justified'>4. Cuando siento emociones positivas, tengo cuidado de no expresarlas.</div></br>","50","1"
"","452.02000000016415","ERQ_05","ERQ","html-slider-response","200","124697","0.0-214.0","<div class='justified'>5. Cuando me enfrento a una situación estresante, me hago pensar en ello de una manera que me ayuda a mantener la calma.</div></br>","50","1"
"","417.5149999996356","ERQ_06","ERQ","html-slider-response","201","125116","0.0-215.0","<div class='justified'>6. Controlo mis emociones al no expresarlas.</div></br>","50","1"
"","448.9399999997695","ERQ_07","ERQ","html-slider-response","202","125566","0.0-216.0","<div class='justified'>7. Cuando quiero sentir una emoción más positiva, cambio la forma en que estoy pensando en la situación.</div></br>","50","1"
"","538.0900000000111","ERQ_08","ERQ","html-slider-response","203","126106","0.0-217.0","<div class='justified'>8. Controlo mis emociones cambiando la forma en que pienso acerca de la situación en la que estoy.</div></br>","50","1"
"","388.4250000000902","ERQ_09","ERQ","html-slider-response","204","126496","0.0-218.0","<div class='justified'>9. Cuando estoy sintiendo emociones negativas, me aseguro de no expresarlas.</div></br>","50","1"
"","391.80499999974563","ERQ_10","ERQ","html-slider-response","205","126888","0.0-219.0","<div class='justified'>10. Si quiero sentir una emoción menos negativa, cambio la forma en que pienso en la situación.</div></br>","50","1"
