"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":254}]","254","Instructions","PBS","instructions","465","198138","0.0-419.0","",""
"","794","PBS_01","PBS","survey-multi-choice-vertical","466","198939","0.0-420.0","{""Q0"":""1. El alma sigue existiendo aunque el cuerpo pueda morir.""}","{""Q0"":"" Moderadamente en desacuerdo""}"
"","738","PBS_02","PBS","survey-multi-choice-vertical","467","199681","0.0-421.0","{""Q0"":""2. Algunos individuos pueden levitar (levantar) objetos a través de fuerzas mentales.""}","{""Q0"":"" Un poco de acuerdo""}"
"","735","PBS_03","PBS","survey-multi-choice-vertical","468","200421","0.0-422.0","{""Q0"":""3. La magia negra realmente existe.""}","{""Q0"":"" Muy en desacuerdo""}"
"","741","PBS_04","PBS","survey-multi-choice-vertical","469","201167","0.0-423.0","{""Q0"":""4. Los gatos negros traen mala suerte.""}","{""Q0"":"" Moderadamente en desacuerdo""}"
"","705","PBS_05","PBS","survey-multi-choice-vertical","470","201879","0.0-424.0","{""Q0"":""5. Tu mente o alma puede salir del cuerpo y viajar (proyección astral).""}","{""Q0"":"" Un poco en desacuerdo""}"
"","725","PBS_06","PBS","survey-multi-choice-vertical","471","202609","0.0-425.0","{""Q0"":""6. El abominable hombre de las nieves, o pie grande del Tíbet, existe.""}","{""Q0"":"" Moderadamente en desacuerdo""}"
"","713","PBS_07","PBS","survey-multi-choice-vertical","472","203326","0.0-426.0","{""Q0"":""7. La astrología es una forma precisa de predecir el futuro.""}","{""Q0"":"" Moderadamente de acuerdo""}"
"","703","PBS_08","PBS","survey-multi-choice-vertical","473","204035","0.0-427.0","{""Q0"":""8. Existe el diablo.""}","{""Q0"":"" Un poco en desacuerdo""}"
"","723","PBS_09","PBS","survey-multi-choice-vertical","474","204761","0.0-428.0","{""Q0"":""9. La telekinesis, mover objetos a través de poderes psíquicos, existe.""}","{""Q0"":"" Muy de acuerdo""}"
"","717","PBS_10","PBS","survey-multi-choice-vertical","475","205485","0.0-429.0","{""Q0"":""10. Las brujas existen.""}","{""Q0"":"" Moderadamente de acuerdo""}"
"","688","PBS_11","PBS","survey-multi-choice-vertical","476","206178","0.0-430.0","{""Q0"":""11. Si quiebras un espejo, tendrás mala suerte.""}","{""Q0"":"" No sé / No tengo certeza""}"
"","694","PBS_12","PBS","survey-multi-choice-vertical","477","206877","0.0-431.0","{""Q0"":""12. Durante estados alterados, como el sueño o los trances, el espíritu puede salir del cuerpo.""}","{""Q0"":"" Moderadamente de acuerdo""}"
"","688","PBS_13","PBS","survey-multi-choice-vertical","478","207570","0.0-432.0","{""Q0"":""13. El monstruo del lago Ness en Escocia, existe.""}","{""Q0"":"" Muy en desacuerdo""}"
"","708","PBS_14","PBS","survey-multi-choice-vertical","479","208284","0.0-433.0","{""Q0"":""14. El horóscopo dice el futuro de las personas de forma precisa.""}","{""Q0"":"" Moderadamente en desacuerdo""}"
"","692","PBS_15","PBS","survey-multi-choice-vertical","480","208980","0.0-434.0","{""Q0"":""15. Creo en Dios""}","{""Q0"":"" No sé / No tengo certeza""}"
"","715","PBS_16","PBS","survey-multi-choice-vertical","481","209700","0.0-435.0","{""Q0"":""16. Los pensamientos de una persona pueden influir en el movimiento de un objeto físico.""}","{""Q0"":"" Muy en desacuerdo""}"
"","681","PBS_17","PBS","survey-multi-choice-vertical","482","210387","0.0-436.0","{""Q0"":""17. A través del uso de pócimas y conjuros, es posible lanzar hechizos sobre las personas.""}","{""Q0"":"" Muy en desacuerdo""}"
"","748","PBS_18","PBS","survey-multi-choice-vertical","483","211140","0.0-437.0","{""Q0"":""18. El número “13” es de mala suerte.""}","{""Q0"":"" Muy en desacuerdo""}"
"","709","PBS_19","PBS","survey-multi-choice-vertical","484","211853","0.0-438.0","{""Q0"":""19. La reencarnación existe.""}","{""Q0"":"" Un poco en desacuerdo""}"
"","712","PBS_20","PBS","survey-multi-choice-vertical","485","212570","0.0-439.0","{""Q0"":""20. Hay vida en otros planetas.""}","{""Q0"":"" No sé / No tengo certeza""}"
"","764","PBS_21","PBS","survey-multi-choice-vertical","486","213340","0.0-440.0","{""Q0"":""21. Algunos psíquicos pueden predecir el futuro de forma precisa.""}","{""Q0"":"" Muy de acuerdo""}"
"","718","PBS_22","PBS","survey-multi-choice-vertical","487","214063","0.0-441.0","{""Q0"":""22. Existe un Cielo y un Infierno.""}","{""Q0"":"" Un poco de acuerdo""}"
"","744","PBS_23","PBS","survey-multi-choice-vertical","488","214815","0.0-442.0","{""Q0"":""23. Leer la mente no es posible""}","{""Q0"":"" No sé / No tengo certeza""}"
"","748","PBS_24","PBS","survey-multi-choice-vertical","489","215569","0.0-443.0","{""Q0"":""24. Hay casos reales de brujería""}","{""Q0"":"" Muy en desacuerdo""}"
"","705","PBS_25","PBS","survey-multi-choice-vertical","490","216279","0.0-444.0","{""Q0"":""25. Es posible comunicarse con los muertos""}","{""Q0"":"" Un poco de acuerdo""}"
"","687","PBS_26","PBS","survey-multi-choice-vertical","491","216972","0.0-445.0","{""Q0"":""26. Algunas personas tienen la inexplicable habilidad de predecir el futuro.""}","{""Q0"":"" Muy en desacuerdo""}"
