"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":350}]","350","Instructions_01","OTRASRELIG","instructions","363","307023","0.0-398.0","","",""
"","539.3999999985099","OTRASRELIG_01","OTRASRELIG","html-slider-response","364","307564","0.0-399.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","3","9"
"","676","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","365","308243","0.0-400.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" Sí""}"
"","656","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","366","308902","0.0-401.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" Sí""}"
"","654","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","367","309559","0.0-402.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" No""}"
"","622","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","368","310184","0.0-403.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" No""}"
"","1023","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","369","311212","0.0-404.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" No religioso(a)""}"
"","918","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","370","312135","0.0-406.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" Judío(a)""}"
"","996","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","371","313135","0.0-408.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" La gran mayoría""}"
"","1138","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","372","314280","0.0-409.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Menos de una vez al año""}"
