"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":295}]","295","Instructions","IRI","instructions","387","212074","0.0-340.0","","",""
"","463.2249999999476","IRI_01","IRI","html-slider-response","388","212539","0.0-341.0","<div class='justified'>1.- Con cierta frecuencia sueño despierto y fantaseo sobre cosas que podrían pasarme.</div></br>","50","0"
"","411.43000000010943","IRI_02","IRI","html-slider-response","389","212951","0.0-342.0","<div class='justified'>2.- A menudo tengo sentimientos de compasión y preocupación hacia gente menos afortunada que yo.</div></br>","50","0"
"","407.45000000015716","IRI_03","IRI","html-slider-response","390","213360","0.0-343.0","<div class='justified'>3.- A veces encuentro difícil ver las cosas desde el punto de vista de otros.</div></br>","50","0"
"","410.7699999999604","IRI_04","IRI","html-slider-response","391","213774","0.0-344.0","<div class='justified'>4.- A veces no me dan mucha lástima otras personas cuando tienen problemas.</div></br>","50","0"
"","430.39999999973224","IRI_05","IRI","html-slider-response","392","214205","0.0-345.0","<div class='justified'>5.- Realmente me siento “metido/a” en los sentimientos de los personajes de una novela.</div></br>","50","0"
"","411.0700000001234","IRI_06","IRI","html-slider-response","393","214618","0.0-346.0","<div class='justified'>6.- En situaciones de emergencia, me siento aprensivo e incómodo.</div></br>","50","0"
"","423.9800000000396","IRI_07","IRI","html-slider-response","394","215043","0.0-347.0","<div class='justified'>7.- Generalmente soy objetivo cuando veo una película o una obra de teatro y no me suelo “meter” completamente en ella.</div></br>","50","0"
"","443.9800000000105","IRI_08","IRI","html-slider-response","395","215488","0.0-348.0","<div class='justified'>8.- En un desacuerdo con otros, trato de ver las cosas desde el punto de vista de los demás antes de tomar una decisión.</div></br>","50","0"
"","431.005000000383","IRI_09","IRI","html-slider-response","396","215921","0.0-349.0","<div class='justified'>9.- Cuando veo que se aprovechan de alguien, siento necesidad de protegerle.</div></br>","50","0"
"","454.31999999983236","IRI_10","IRI","html-slider-response","397","216377","0.0-350.0","<div class='justified'>10.- A veces me siento indefenso/a cuando estoy en medio de una situación muy emotiva.</div></br>","50","0"
"","418.0299999998242","IRI_11","IRI","html-slider-response","398","216796","0.0-351.0","<div class='justified'>11.- A veces intento comprender mejor a mis amigos imaginando cómo ven las cosas desde su perspectiva.</div></br>","50","0"
"","389.6099999997241","IRI_12","IRI","html-slider-response","399","217187","0.0-352.0","<div class='justified'>12.- Es raro que yo me “meta” mucho en un buen libro o en una película.</div></br>","50","0"
"","435.9950000002864","IRI_13","IRI","html-slider-response","400","217625","0.0-353.0","<div class='justified'>13.- Cuando veo que alguien se hace daño, tiendo a permanecer tranquilo.</div></br>","50","0"
"","474.9550000001327","IRI_14","IRI","html-slider-response","401","218101","0.0-354.0","<div class='justified'>14.- Las desgracias de otros no suelen angustiarme mucho.</div></br>","50","0"
"","416.33499999990454","IRI_15","IRI","html-slider-response","402","218519","0.0-355.0","<div class='justified'>15.- Si estoy seguro/a que tengo la razón en algo, no pierdo mucho tiempo escuchando los argumentos de otras personas.</div></br>","50","0"
"","446.7949999998382","IRI_16","IRI","html-slider-response","403","218967","0.0-356.0","<div class='justified'>16.- Después de ver una obra de teatro o una película, me siento como si fuese uno de los protagonistas.</div></br>","50","0"
"","407.1500000000233","IRI_17","IRI","html-slider-response","404","219376","0.0-357.0","<div class='justified'>17.- Me asusta estar en una situación emocional tensa.</div></br>","50","0"
"","416.0199999996694","IRI_18","IRI","html-slider-response","405","219793","0.0-358.0","<div class='justified'>18.- Cuando veo que alguien está siendo tratado injustamente, no suelo sentir mucha pena por él.</div></br>","50","0"
"","489.4199999998673","IRI_19","IRI","html-slider-response","406","220284","0.0-359.0","<div class='justified'>19.- Generalmente soy bastante efectivo afrontando emergencias.</div></br>","50","0"
"","422.2599999998056","IRI_20","IRI","html-slider-response","407","220709","0.0-360.0","<div class='justified'>20.- A menudo me conmueven las cosas que veo que pasan.</div></br>","50","0"
"","387.43000000019674","IRI_21","IRI","html-slider-response","408","221099","0.0-361.0","<div class='justified'>21.- Creo que todas las cuestiones se pueden ver desde dos perspectivas e intento considerar ambas.</div></br>","50","0"
"","423.8949999999022","IRI_22","IRI","html-slider-response","409","221524","0.0-362.0","<div class='justified'>22.- Me describiría como una persona bastante sensible.</div></br>","50","0"
"","507.8300000000163","IRI_23","IRI","html-slider-response","410","222034","0.0-363.0","<div class='justified'>23.- Cuando veo una buena película, puedo ponerme muy fácilmente en el lugar del protagonista.</div></br>","50","0"
"","479.34499999973923","IRI_24","IRI","html-slider-response","411","222515","0.0-364.0","<div class='justified'>24.- Tiendo a perder el control en las emergencias.</div></br>","50","0"
"","454.4700000001467","IRI_25","IRI","html-slider-response","412","222971","0.0-365.0","<div class=""justified"">25.- Cuando estoy molesto con alguien, generalmente trato de ""ponerme en su pellejo"" durante un tiempo.</div></br>","50","0"
"","414.88500000015483","IRI_26","IRI","html-slider-response","413","223387","0.0-366.0","<div class='justified'>26.- Cuando estoy leyendo una novela o historia interesante, imagino cómo me sentiría si me estuviera pasando lo que ocurre en la historia.</div></br>","50","0"
"","397.43499999985215","IRI_27","IRI","html-slider-response","414","223786","0.0-367.0","<div class='justified'>27.- Cuando veo a alguien en una emergencia que necesita ayuda, pierdo el control.</div></br>","50","0"
"","457.67000000021653","IRI_28","IRI","html-slider-response","415","224245","0.0-368.0","<div class='justified'>28.- Antes de criticar a alguien, intento imaginar cómo me sentiría yo si estuviera en su lugar.</div></br>","50","0"
