"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":387}]","387","Instructions_01","OTRASRELIG","instructions","537","663206","0.0-493.0","","",""
"","661.8000000007451","OTRASRELIG_01","OTRASRELIG","html-slider-response","538","663871","0.0-494.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","50","1"
"","585","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","539","664459","0.0-495.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" Sí""}"
"","713","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","540","665175","0.0-496.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" Sí""}"
"","740","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","541","665920","0.0-497.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" No""}"
"","603","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","542","666527","0.0-498.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" No""}"
"","1061","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","543","667594","0.0-499.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" Religioso(a), Protestante (evangélico(a))""}"
"","946","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","544","668544","0.0-501.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" Judío(a)""}"
"","1320","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","545","669874","0.0-503.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" Casi nadie o nadie""}"
"","1152","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","546","671033","0.0-504.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Una vez al mes""}"
