"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":336}]","336","Instructions","SBS","instructions","750","421474","0.0-715.0","","",""
"","507.28000000026077","SBS_01","SBS","html-slider-response","751","421983","0.0-716.0","<div class='justified'>1. Existe un Dios todopoderoso, omnisciente y amoroso.</div></br>","50","-4"
"","550.3450000000885","SBS_02","SBS","html-slider-response","752","422537","0.0-717.0","<div class='justified'>2. Existe un ser espiritual espiritual maligno, a quien podríamos llamar el Diablo.</div></br>","50","-4"
"","501.42499999993015","SBS_03","SBS","html-slider-response","753","423040","0.0-718.0","<div class='justified'>3. Existen buenos seres espirituales personales, a quienes podríamos llamar ángeles.</div></br>","50","-4"
"","440.8800000001211","SBS_04","SBS","html-slider-response","754","423482","0.0-719.0","<div class='justified'>4. Existen seres espirituales personales malvados, a quienes podríamos llamar demonios.</div></br>","50","-4"
"","434.7849999999162","SBS_05","SBS","html-slider-response","755","423918","0.0-720.0","<div class='justified'>5. Los seres humanos tienen almas inmateriales e inmortales.</div></br>","50","-4"
"","440.5449999999255","SBS_06","SBS","html-slider-response","756","424360","0.0-721.0","<div class='justified'>6. Hay un reino espiritual además del físico.</div></br>","50","-4"
"","456.84000000031665","SBS_07","SBS","html-slider-response","757","424819","0.0-722.0","<div class='justified'>7. Algunas personas irán al cielo cuando mueran.</div></br>","50","-4"
"","429.3949999996112","SBS_08","SBS","html-slider-response","758","425250","0.0-723.0","<div class='justified'>8. Algunas personas irán al infierno cuando mueran.</div></br>","50","-4"
"","418.4399999998859","SBS_09","SBS","html-slider-response","759","425669","0.0-724.0","<div class='justified'>9. Los milagros, eventos divinamente causados que no tienen una explicación natural, pueden suceder y lo hacen.</div></br>","50","-4"
"","428.31500000011874","SBS_10","SBS","html-slider-response","760","426099","0.0-725.0","<div class='justified'>10. Hay individuos que son mensajeros de Dios y / o pueden prever el futuro.</div></br>","50","-4"
