"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":697}]","698","Instructions_01","OTRASRELIG","instructions","537","649476","0.0-493.0","","",""
"","820.5","OTRASRELIG_01","OTRASRELIG","html-slider-response","538","650303","0.0-494.0","<div class=""justified"">¿Qué tan importante considera que es Dios en su vida? </div></br>","50","1"
"","992","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","539","651299","0.0-495.0","{""Q0"":""¿Cree usted en Dios?""}","","{""Q0"":"" No""}"
"","1011","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","540","652316","0.0-496.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","","{""Q0"":"" Sí""}"
"","703","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","541","653024","0.0-497.0","{""Q0"":""¿Cree usted en el Infierno?""}","","{""Q0"":"" Sí""}"
"","978","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","542","654008","0.0-498.0","{""Q0"":""¿Cree usted en el Cielo?""}","","{""Q0"":"" Sí""}"
"","953","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","543","654970","0.0-499.0","{""Q0"":""Fui criado(a)""}","","{""Q0"":"" No religioso(a)""}"
"","1084","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","544","656061","0.0-501.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","","{""Q0"":"" Católico(a)""}"
"","876","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","545","656942","0.0-503.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","","{""Q0"":"" La gran mayoría""}"
"","1614","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","546","658562","0.0-504.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","","{""Q0"":"" Una vez al año""}"
