"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":445}]","445","Instructions_01","IRI","instructions","418","572540","0.0-372.0","","",""
"","588.1999999992549","IRI_01","IRI","html-slider-response","419","573131","0.0-373.0","<div class='justified'>1.- Con cierta frecuencia sueño despierto y fantaseo sobre cosas que podrían pasarme.</div></br>","50","0"
"","545.1000000014901","IRI_02","IRI","html-slider-response","420","573679","0.0-374.0","<div class='justified'>2.- A menudo tengo sentimientos de compasión y preocupación hacia gente menos afortunada que yo.</div></br>","50","0"
"","719.8000000007451","IRI_03","IRI","html-slider-response","421","574401","0.0-375.0","<div class='justified'>3.- A veces encuentro difícil ver las cosas desde el punto de vista de otros.</div></br>","50","0"
"","572.4000000022352","IRI_04","IRI","html-slider-response","422","574975","0.0-376.0","<div class='justified'>4.- A veces no me dan mucha lástima otras personas cuando tienen problemas.</div></br>","50","0"
"","492.30000000074506","IRI_05","IRI","html-slider-response","423","575469","0.0-377.0","<div class='justified'>5.- Realmente me siento “metido/a” en los sentimientos de los personajes de una novela.</div></br>","50","0"
"","651","IRI_06","IRI","html-slider-response","424","576122","0.0-378.0","<div class='justified'>6.- En situaciones de emergencia, me siento aprensivo e incómodo.</div></br>","50","0"
"","689.4000000022352","IRI_07","IRI","html-slider-response","425","576815","0.0-379.0","<div class='justified'>7.- Generalmente soy objetivo cuando veo una película o una obra de teatro y no me suelo “meter” completamente en ella.</div></br>","50","0"
"","545.8999999985099","IRI_08","IRI","html-slider-response","426","577362","0.0-380.0","<div class='justified'>8.- En un desacuerdo con otros, trato de ver las cosas desde el punto de vista de los demás antes de tomar una decisión.</div></br>","50","0"
"","726.3000000007451","IRI_09","IRI","html-slider-response","427","578090","0.0-381.0","<div class='justified'>9.- Cuando veo que se aprovechan de alguien, siento necesidad de protegerle.</div></br>","50","0"
"","643.3000000007451","IRI_10","IRI","html-slider-response","428","578736","0.0-382.0","<div class='justified'>10.- A veces me siento indefenso/a cuando estoy en medio de una situación muy emotiva.</div></br>","50","0"
"","529.0999999977648","IRI_11","IRI","html-slider-response","429","579266","0.0-383.0","<div class='justified'>11.- A veces intento comprender mejor a mis amigos imaginando cómo ven las cosas desde su perspectiva.</div></br>","50","0"
"","1007.1000000014901","IRI_12","IRI","html-slider-response","430","580275","0.0-384.0","<div class='justified'>12.- Es raro que yo me “meta” mucho en un buen libro o en una película.</div></br>","50","0"
"","577.4000000022352","IRI_13","IRI","html-slider-response","431","580855","0.0-385.0","<div class='justified'>13.- Cuando veo que alguien se hace daño, tiendo a permanecer tranquilo.</div></br>","50","0"
"","514.0999999977648","IRI_14","IRI","html-slider-response","432","581371","0.0-386.0","<div class='justified'>14.- Las desgracias de otros no suelen angustiarme mucho.</div></br>","50","0"
"","674","IRI_15","IRI","html-slider-response","433","582047","0.0-387.0","<div class='justified'>15.- Si estoy seguro/a que tengo la razón en algo, no pierdo mucho tiempo escuchando los argumentos de otras personas.</div></br>","50","0"
"","689","IRI_16","IRI","html-slider-response","434","582738","0.0-388.0","<div class='justified'>16.- Después de ver una obra de teatro o una película, me siento como si fuese uno de los protagonistas.</div></br>","50","0"
"","518","IRI_17","IRI","html-slider-response","435","583257","0.0-389.0","<div class='justified'>17.- Me asusta estar en una situación emocional tensa.</div></br>","50","0"
"","651.1000000014901","IRI_18","IRI","html-slider-response","436","583910","0.0-390.0","<div class='justified'>18.- Cuando veo que alguien está siendo tratado injustamente, no suelo sentir mucha pena por él.</div></br>","50","0"
"","655.2999999970198","IRI_19","IRI","html-slider-response","437","584567","0.0-391.0","<div class='justified'>19.- Generalmente soy bastante efectivo afrontando emergencias.</div></br>","50","0"
"","522.4000000022352","IRI_20","IRI","html-slider-response","438","585092","0.0-392.0","<div class='justified'>20.- A menudo me conmueven las cosas que veo que pasan.</div></br>","50","0"
"","638.5","IRI_21","IRI","html-slider-response","439","585732","0.0-393.0","<div class='justified'>21.- Creo que todas las cuestiones se pueden ver desde dos perspectivas e intento considerar ambas.</div></br>","50","0"
"","607.6000000014901","IRI_22","IRI","html-slider-response","440","586341","0.0-394.0","<div class='justified'>22.- Me describiría como una persona bastante sensible.</div></br>","50","0"
"","540.5","IRI_23","IRI","html-slider-response","441","586883","0.0-395.0","<div class='justified'>23.- Cuando veo una buena película, puedo ponerme muy fácilmente en el lugar del protagonista.</div></br>","50","0"
"","455.6000000014901","IRI_24","IRI","html-slider-response","442","587341","0.0-396.0","<div class='justified'>24.- Tiendo a perder el control en las emergencias.</div></br>","50","0"
"","743.3999999985099","IRI_25","IRI","html-slider-response","443","588087","0.0-397.0","<div class=""justified"">25.- Cuando estoy molesto con alguien, generalmente trato de ""ponerme en su pellejo"" durante un tiempo.</div></br>","50","0"
"","522.6999999992549","IRI_26","IRI","html-slider-response","444","588613","0.0-398.0","<div class='justified'>26.- Cuando estoy leyendo una novela o historia interesante, imagino cómo me sentiría si me estuviera pasando lo que ocurre en la historia.</div></br>","50","0"
"","483.0999999977648","IRI_27","IRI","html-slider-response","445","589098","0.0-399.0","<div class='justified'>27.- Cuando veo a alguien en una emergencia que necesita ayuda, pierdo el control.</div></br>","50","0"
"","764.0999999977648","IRI_28","IRI","html-slider-response","446","589865","0.0-400.0","<div class='justified'>28.- Antes de criticar a alguien, intento imaginar cómo me sentiría yo si estuviera en su lugar.</div></br>","50","0"
