"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":319}]","319","Instructions","SWBQ","instructions","835","476791","0.0-803.0","","",""
"","523.3450000000885","SWBQ_01","SWBQ","html-slider-response","836","477316","0.0-804.0","<div class='justified'>1. Siento amor por otras personas.</div></br>","50","1"
"","486.24500000005355","SWBQ_02","SWBQ","html-slider-response","837","477804","0.0-805.0","<div class='justified'>2. Siento una relación personal con lo Divino / Dios.</div></br>","50","1"
"","436.35499999980675","SWBQ_03","SWBQ","html-slider-response","838","478242","0.0-806.0","<div class='justified'>3. Siento lástima hacia los demás.</div></br>","50","1"
"","459.0199999997858","SWBQ_04","SWBQ","html-slider-response","839","478702","0.0-807.0","<div class='justified'>4. Siento una conexión con la naturaleza.</div></br>","50","1"
"","486.074999999837","SWBQ_05","SWBQ","html-slider-response","840","479190","0.0-808.0","<div class='justified'>5. Tengo un sentido de identidad.</div></br>","50","1"
"","416.0449999999255","SWBQ_06","SWBQ","html-slider-response","841","479607","0.0-809.0","<div class='justified'>6. Adoro al Divino / Creador.</div></br>","50","1"
"","455.1099999998696","SWBQ_07","SWBQ","html-slider-response","842","480064","0.0-810.0","<div class='justified'>7. Siento asombro por una vista impresionante.</div></br>","50","1"
"","436.32500000012806","SWBQ_08","SWBQ","html-slider-response","843","480502","0.0-811.0","<div class='justified'>8. Me siento confiado entre las personas.</div></br>","50","1"
"","452.85000000015134","SWBQ_09","SWBQ","html-slider-response","844","480956","0.0-812.0","<div class='justified'>9. Siento autoconciencia.</div></br>","50","1"
"","437.5350000000326","SWBQ_10","SWBQ","html-slider-response","845","481396","0.0-813.0","<div class='justified'>10. Siento unidad con la naturaleza.</div></br>","50","1"
"","459.4500000003027","SWBQ_11","SWBQ","html-slider-response","846","481857","0.0-814.0","<div class='justified'>11. Siento unidad con lo Divino / Dios.</div></br>","50","1"
"","459.2200000002049","SWBQ_12","SWBQ","html-slider-response","847","482318","0.0-815.0","<div class='justified'>12. Siento armonía con el medio ambiente.</div></br>","50","1"
"","453.9949999998207","SWBQ_13","SWBQ","html-slider-response","848","482774","0.0-816.0","<div class='justified'>13. Siento paz con lo Divino / Dios.</div></br>","50","1"
"","425.1449999997276","SWBQ_14","SWBQ","html-slider-response","849","483200","0.0-817.0","<div class='justified'>14. Siento alegría en la vida.</div></br>","50","1"
"","424.9349999999977","SWBQ_15","SWBQ","html-slider-response","850","483627","0.0-818.0","<div class='justified'>15. Siento que la oración enriquece mi vida.</div></br>","50","1"
"","426.429999999993","SWBQ_16","SWBQ","html-slider-response","851","484055","0.0-819.0","<div class='justified'>16. Siento paz interior.</div></br>","50","1"
"","437.4499999998952","SWBQ_17","SWBQ","html-slider-response","852","484493","0.0-820.0","<div class='justified'>17. Siento respeto por los demás.</div></br>","50","1"
"","447.1200000002864","SWBQ_18","SWBQ","html-slider-response","853","484942","0.0-821.0","<div class='justified'>18. Siento que la vida tiene sentido.</div></br>","50","1"
"","466.06500000006054","SWBQ_19","SWBQ","html-slider-response","854","485409","0.0-822.0","<div class='justified'>19. Siento amabilidad hacia otras personas.</div></br>","50","1"
"","538.6350000003586","SWBQ_20","SWBQ","html-slider-response","855","485949","0.0-823.0","<div class='justified'>20. Siento 'magia' en el medio ambiente.</div></br>","50","1"
"","467.5299999999115","SWBQ_21","SWBQ","html-slider-response","856","486419","0.0-824.0","<div class='justified'>21. Siento una conexión entre mí y los demás.</div></br>","50","1"
"","652.2299999996903","SWBQ_22","SWBQ","html-slider-response","857","487072","0.0-825.0","<div class='justified'>22. Siento asombro hacia naturaleza.</div></br>","50","1"
"","478.36000000010245","SWBQ_23","SWBQ","html-slider-response","858","487552","0.0-826.0","<div class='justified'>23. Siento que vivo en armonía con los demás.</div></br>","50","1"
"","464.6950000001234","SWBQ_24","SWBQ","html-slider-response","859","488018","0.0-827.0","<div class='justified'>24. Me siento en armonía con la naturaleza.</div></br>","50","1"
"","420.6999999997206","SWBQ_25","SWBQ","html-slider-response","860","488440","0.0-828.0","<div class='justified'>25. Siento fuerza interior.</div></br>","50","1"
"","418.13999999978114","SWBQ_26","SWBQ","html-slider-response","861","488860","0.0-829.0","<div class='justified'>26. Siento que confío en las personas.</div></br>","50","1"
