"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"[{""page_index"":0,""viewing_time"":319}]","320","Instructions_01","PWb","instructions","434","370677","0.0-477.0","","",""
"","646","PWb_01","PWb","html-slider-response","435","371326","0.0-478.0","<div class='justified'>1.- Cuando repaso la historia de mi vida estoy contento/a con cómo han resultado las cosas.</div></br>","3","2"
"","674.3000000007451","PWb_02","PWb","html-slider-response","436","372003","0.0-479.0","<div class='justified'>2.- A menudo me siento solo/a porque tengo pocos amigos íntimos con quien compartir mis preocupaciones.</div></br>","3","3"
"","508.9000000022352","PWb_03","PWb","html-slider-response","437","372514","0.0-480.0","<div class='justified'>3.- No tengo miedo de expresar mis opiniones, incluso cuando son opuestas a las opiniones de la mayoría de la gente.</div></br>","3","1"
"","667.6999999992549","PWb_04","PWb","html-slider-response","438","373184","0.0-481.0","<div class='justified'>4.- Me preocupa cómo otra gente evalúa las elecciones que he hecho en mi vida.</div></br>","3","1"
"","612.5","PWb_05","PWb","html-slider-response","439","373799","0.0-482.0","<div class='justified'>5.- Me resulta difícil dirigir mi vida hacia un camino que me satisfaga.</div></br>","3","2"
"","512.1999999992549","PWb_06","PWb","html-slider-response","440","374313","0.0-483.0","<div class='justified'>6.- Disfruto haciendo planes para el futuro y trabajar para hacerlos realidad.</div></br>","3","3"
"","577.6000000014901","PWb_07","PWb","html-slider-response","441","374892","0.0-484.0","<div class='justified'>7.- En general, me siento seguro/a y positivo/a conmigo mismo/a.</div></br>","3","1"
"","706.6999999992549","PWb_08","PWb","html-slider-response","442","375601","0.0-485.0","<div class='justified'>8.- No tengo muchas personas que quieran escucharme cuando necesito hablar.</div></br>","3","1"
"","528.5","PWb_09","PWb","html-slider-response","443","376132","0.0-486.0","<div class='justified'>9.- Tiendo a preocuparme sobre lo que otra gente piensa de mí.</div></br>","3","4"
"","640.8000000007451","PWb_10","PWb","html-slider-response","444","376775","0.0-487.0","<div class='justified'>10.- Me juzgo por lo que yo creo que es importante, no por los valores que otros piensan que son importantes.</div></br>","3","3"
"","643.3000000007451","PWb_11","PWb","html-slider-response","445","377421","0.0-488.0","<div class='justified'>11.- He sido capaz de construir un hogar y un modo de vida a mi gusto.</div></br>","3","5"
"","487.30000000074506","PWb_12","PWb","html-slider-response","446","377910","0.0-489.0","<div class='justified'>12.- Soy una persona activa al realizar los proyectos que propuse para mí mismo/a.</div></br>","3","4"
"","625.8000000007451","PWb_13","PWb","html-slider-response","447","378538","0.0-490.0","<div class='justified'>13.- Si tuviera oportunidad, hay muchas cosas de mi mismo/a que cambiaría.</div></br>","3","2"
"","630.6999999992549","PWb_14","PWb","html-slider-response","448","379170","0.0-491.0","<div class='justified'>14.- Siento que mis amistades me aportan muchas cosas.</div></br>","3","1"
"","572","PWb_15","PWb","html-slider-response","449","379744","0.0-492.0","<div class='justified'>15.- Tiendo a estar influenciado/a por la gente con fuertes convicciones.</div></br>","3","4"
"","630.3999999985099","PWb_16","PWb","html-slider-response","450","380377","0.0-493.0","<div class='justified'>16.- En general, siento que soy responsable de la situación en la que vivo.</div></br>","3","5"
"","608.8999999985099","PWb_17","PWb","html-slider-response","451","380988","0.0-494.0","<div class='justified'>17.- Me siento bien cuando pienso en lo que he hecho en el pasado y lo que espero hacer en el futuro.</div></br>","3","1"
"","506.30000000074506","PWb_18","PWb","html-slider-response","452","381495","0.0-495.0","<div class='justified'>18.- Mis objetivos en la vida han sido más una fuente de satisfacción que de frustración para mí.</div></br>","3","6"
"","557.1999999992549","PWb_19","PWb","html-slider-response","453","382055","0.0-496.0","<div class='justified'>19.- Me gusta la mayor parte de los aspectos de mi personalidad.</div></br>","3","6"
"","686.8000000007451","PWb_20","PWb","html-slider-response","454","382745","0.0-497.0","<div class='justified'>20.- Me parece que la mayoría de las personas tienen más amigos que yo.</div></br>","3","1"
"","563.1999999992549","PWb_21","PWb","html-slider-response","455","383312","0.0-498.0","<div class='justified'>21.- Tengo confianza en mis opiniones incluso si son contrarias al consenso general.</div></br>","3","6"
"","631.3000000007451","PWb_22","PWb","html-slider-response","456","383946","0.0-499.0","<div class='justified'>22.- Las demandas de la vida diaria a menudo me deprimen.</div></br>","3","6"
"","634.8999999985099","PWb_23","PWb","html-slider-response","457","384584","0.0-500.0","<div class='justified'>23.- Tengo clara la dirección y el objetivo de mi vida.</div></br>","3","2"
"","585.3000000007451","PWb_24","PWb","html-slider-response","458","385173","0.0-501.0","<div class='justified'>24.- En general, con el tiempo siento que sigo aprendiendo más sobre mí mismo/a.</div></br>","3","1"
"","631.0999999977648","PWb_25","PWb","html-slider-response","459","385806","0.0-502.0","<div class='justified'>25.- En muchos aspectos, me siento decepcionado/a de mis logros en la vida.</div></br>","3","3"
"","657.8000000007451","PWb_26","PWb","html-slider-response","460","386467","0.0-503.0","<div class='justified'>26.- No he experimentado muchas relaciones cercanas y de confianza.</div></br>","3","4"
"","543.5","PWb_27","PWb","html-slider-response","461","387012","0.0-504.0","<div class='justified'>27.- Es difícil para mí expresar mis propias opiniones en asuntos polémicos.</div></br>","3","3"
"","594.1999999992549","PWb_28","PWb","html-slider-response","462","387608","0.0-505.0","<div class='justified'>28.- Soy bastante bueno/a manejando muchas de mis responsabilidades en la vida diaria.</div></br>","3","5"
"","594.1999999992549","PWb_29","PWb","html-slider-response","463","388205","0.0-506.0","<div class='justified'>29.- No tengo claro qué es lo que intento conseguir en la vida.</div></br>","3","4"
"","575.1999999992549","PWb_30","PWb","html-slider-response","464","388783","0.0-507.0","<div class='justified'>30.- Hace mucho tiempo que dejé de intentar hacer grandes mejoras o cambios en mi vida.</div></br>","3","3"
"","678","PWb_31","PWb","html-slider-response","465","389464","0.0-508.0","<div class='justified'>31.- En su mayor parte, me siento orgulloso/a de quien soy y la vida que llevo.</div></br>","3","3"
"","619.5","PWb_32","PWb","html-slider-response","466","390087","0.0-509.0","<div class='justified'>32.- Sé que puedo confiar en mis amigos, y ellos saben que pueden confiar en mí.</div></br>","3","6"
"","601.5","PWb_33","PWb","html-slider-response","467","390691","0.0-510.0","<div class='justified'>33.- A menudo cambio mis decisiones si mis amigos o mi familia están en desacuerdo.</div></br>","3","1"
"","614.5","PWb_34","PWb","html-slider-response","468","391309","0.0-511.0","<div class='justified'>34.- No quiero intentar nuevas formas de hacer las cosas; mi vida está bien como está.</div></br>","3","2"
"","603.1000000014901","PWb_35","PWb","html-slider-response","469","391914","0.0-512.0","<div class='justified'>35.- Pienso que es importante tener nuevas experiencias que desafíen lo que uno piensa sobre si mismo/a y sobre el mundo.</div></br>","3","5"
"","503.29999999701977","PWb_36","PWb","html-slider-response","470","392419","0.0-513.0","<div class='justified'>36.- Cuando pienso en ello, realmente con los años no he mejorado mucho como persona.</div></br>","3","3"
"","613.9000000022352","PWb_37","PWb","html-slider-response","471","393036","0.0-514.0","<div class='justified'>37.- Tengo la sensación de que con el tiempo me he desarrollado mucho como persona.</div></br>","3","3"
"","577","PWb_38","PWb","html-slider-response","472","393616","0.0-515.0","<div class='justified'>38.- Para mí, la vida ha sido un proceso continuo de estudio, cambio y crecimiento.</div></br>","3","2"
"","512.8999999985099","PWb_39","PWb","html-slider-response","473","394130","0.0-516.0","<div class='justified'>39.- Si me sintiera infeliz con mi situación de vida daría los pasos más eficaces para cambiarla</div></br>","3","3"
